time_ms,command
131,w
577,d+w
922,w
923,a+w
927,a
1152,a+s
1247,s
1312,d+s
1345,d
1504,d+w
1568,w
2048,stop
2137,a
2257,stop
2432,d
2560,stop
2888,a
2977,stop
3032,d
3160,stop
3185,a
3272,stop
3360,d
3481,stop
3504,a
3601,stop
3602,d
3664,stop
4104,w
4624,d+w
5512,w
7361,a+w
7880,w
8328,d+w
8408,w
9072,stop
9176,s
9248,stop
9440,w
9584,d+w
9600,d
9695,stop
9713,a
9833,stop
