time_ms,command
1042,d
1321,stop
1371,a
1535,stop
3996,a
4083,stop
4345,a
4438,stop
4722,a
4807,stop
5306,a
5384,stop
5675,d
5755,stop
6861,d
6978,stop
7336,d
7465,stop
7612,d
7695,stop
8133,d
8188,stop
8613,a
8654,stop
8818,a
8891,stop
9293,a
9357,stop
9495,a
9544,stop
