time_ms,command
1289,w
2488,stop
2618,s
3344,stop
3488,w
4005,stop
4148,s
4912,stop
5074,w
5552,stop
5695,s
6577,stop
6718,w
7282,stop
7403,s
7639,stop
7793,w
8689,w+1
9153,w+2
10027,w+3
10718,stop
14094,w
14940,w+1
15684,w+2
16385,w+1
16811,w+2
17215,w+1
17581,w+2
18005,w+1
18353,w+2
19049,w+3
19952,w+1
21136,w+2
21523,w+3
22189,w+3
22506,w+3
22855,w+3
23186,stop
74068,1
83034,1
87497,1
