time_ms,ax,ay,az
4485,-0.0,-0.0,-0.0
4510,-0.0,-0.0,-0.0
4534,-0.0,-0.0,-0.0
4559,-0.0,-0.0,-0.0
4583,-0.0,-0.0,-0.0
4608,-0.0,-0.0,-0.0
4632,-0.0,-0.0,-0.0
4661,-0.0,-0.0,-0.0
4685,-0.0,-0.0,-0.0
4710,-0.0,-0.0,-0.0
4735,-0.0,-0.0,-0.0
4759,-0.0,-0.0,-0.0
4784,-0.0,-0.0,-0.0
4809,-0.0,-0.0,-0.0
4833,-0.0,-0.0,-0.0
4858,-0.0,-0.0,-0.0
4883,-0.0,-0.0,-0.0
4911,-0.0,-0.0,-0.0
4936,-0.0,-0.0,-0.0
4960,-0.0,-0.0,-0.0
4985,-0.0,-0.0,-0.0
5009,-0.0,-0.0,-0.0
5034,-0.0,-0.0,-0.0
5058,-0.0,-0.0,-0.0
5083,-0.0,-0.0,-0.0
5108,-0.0,-0.0,-0.0
5133,-0.0,-0.0,-0.0
5161,-0.0,-0.0,-0.0
5186,-0.0,-0.0,-0.0
5210,-0.0,-0.0,-0.0
5235,-0.0,-0.0,-0.0
5259,-0.0,-0.0,-0.0
5284,-0.0,-0.0,-0.0
5308,-0.0,-0.0,-0.0
5333,-0.0,-0.0,-0.0
5358,-0.0,-0.0,-0.0
5382,-0.0,-0.0,-0.0
5411,-0.0,-0.0,-0.0
5435,-0.0,-0.0,-0.0
5460,-0.0,-0.0,-0.0
5485,-0.0,-0.0,-0.0
5509,-0.0,-0.0,-0.0
5534,-0.0,-0.0,-0.0
5558,-0.0,-0.0,-0.0
5583,-0.0,-0.0,-0.0
5608,-0.0,-0.0,-0.0
5632,-0.0,-0.0,-0.0
5657,-0.0,-0.0,-0.0
5685,-0.0,-0.0,-0.0
5710,-0.0,-0.0,-0.0
5734,-0.0,-0.0,-0.0
5759,-0.0,-0.0,-0.0
5784,-0.0,-0.0,-0.0
5808,-0.0,-0.0,-0.0
5833,-0.0,-0.0,-0.0
5857,-0.0,-0.0,-0.0
5882,-0.0,-0.0,-0.0
5906,-0.0,-0.0,-0.0
5935,-0.0,-0.0,-0.0
5959,-0.0,-0.0,-0.0
5984,-0.0,-0.0,-0.0
6009,-0.0,-0.0,-0.0
6033,-0.0,-0.0,-0.0
6058,-0.0,-0.0,-0.0
6082,-0.0,-0.0,-0.0
6107,-0.0,-0.0,-0.0
6131,-0.0,-0.0,-0.0
6156,-0.0,-0.0,-0.0
6185,-0.0,-0.0,-0.0
6209,-0.0,-0.0,-0.0
6234,-0.0,-0.0,-0.0
6259,-0.0,-0.0,-0.0
6283,-0.0,-0.0,-0.0
6308,-0.0,-0.0,-0.0
6332,-0.0,-0.0,-0.0
6357,-0.0,-0.0,-0.0
6381,-0.0,-0.0,-0.0
6406,-0.0,-0.0,-0.0
6435,-0.0,-0.0,-0.0
6459,-0.0,-0.0,-0.0
6484,-0.0,-0.0,-0.0
6508,-0.0,-0.0,-0.0
6533,-0.0,-0.0,-0.0
6558,-0.0,-0.0,-0.0
6582,-0.0,-0.0,-0.0
6607,-0.0,-0.0,-0.0
6631,-0.0,-0.0,-0.0
6656,-0.0,-0.0,-0.0
6684,-0.0,-0.0,-0.0
6709,-0.0,-0.0,-0.0
6734,-0.0,-0.0,-0.0
6758,-0.0,-0.0,-0.0
6783,-0.0,-0.0,-0.0
6807,-0.0,-0.0,-0.0
6832,-0.0,-0.0,-0.0
6856,-0.0,-0.0,-0.0
6881,-0.0,-0.0,-0.0
6906,-0.0,-0.0,-0.0
6930,-0.0,-0.0,-0.0
6959,-0.0,-0.0,-0.0
6983,-0.0,-0.0,-0.0
7008,-0.0,-0.0,-0.0
7032,-0.0,-0.0,-0.0
7057,-0.0,-0.0,-0.0
7082,-0.0,-0.0,-0.0
7107,-0.0,-0.0,-0.0
7131,-0.0,-0.0,-0.0
7156,-0.0,-0.0,-0.0
7180,-0.0,-0.0,-0.0
7209,-0.0,-0.0,-0.0
7233,-0.0,-0.0,-0.0
7258,-0.0,-0.0,-0.0
7282,-0.0,-0.0,-0.0
7307,-0.0,-0.0,-0.0
7331,-0.0,-0.0,-0.0
7357,-0.0,-0.0,-0.0
7381,-0.0,-0.0,-0.0
7405,-0.0,-0.0,-0.0
7430,-0.0,-0.0,-0.0
7459,-0.0,-0.0,-0.0
7483,-0.0,-0.0,-0.0
7508,-0.0,-0.0,-0.0
7533,-0.0,-0.0,-0.0
7557,-0.0,-0.0,-0.0
7581,-0.0,-0.0,-0.0
7606,-0.0,-0.0,-0.0
7630,-0.0,-0.0,-0.0
7655,-0.0,-0.0,-0.0
7680,-0.0,-0.0,-0.0
7709,-0.0,-0.0,-0.0
7733,-0.0,-0.0,-0.0
7758,-0.0,-0.0,-0.0
7783,-0.0,-0.0,-0.0
7807,-0.0,-0.0,-0.0
7831,-0.0,-0.0,-0.0
7856,-0.0,-0.0,-0.0
7880,-0.0,-0.0,-0.0
7905,-0.0,-0.0,-0.0
7930,-0.0,-0.0,-0.0
7958,-0.0,-0.0,-0.0
7983,-0.0,-0.0,-0.0
8009,-0.0,-0.0,-0.0
8032,-0.0,-0.0,-0.0
8057,-0.0,-0.0,-0.0
8081,-0.0,-0.0,-0.0
8106,-0.0,-0.0,-0.0
8130,-0.0,-0.0,-0.0
8155,-0.0,-0.0,-0.0
8179,-0.0,-0.0,-0.0
8204,-0.0,-0.0,-0.0
8233,-0.0,-0.0,-0.0
8257,-0.0,-0.0,-0.0
8282,-0.0,-0.0,-0.0
8306,-0.0,-0.0,-0.0
8331,-0.0,-0.0,-0.0
8356,-0.0,-0.0,-0.0
8380,-0.0,-0.0,-0.0
8405,-0.0,-0.0,-0.0
8429,-0.0,-0.0,-0.0
8454,-0.0,-0.0,-0.0
8482,-0.0,-0.0,-0.0
8507,-0.0,-0.0,-0.0
8531,-0.0,-0.0,-0.0
8556,-0.0,-0.0,-0.0
8581,-0.0,-0.0,-0.0
8613,-0.0,-0.0,-0.0
8642,-0.0,-0.0,-0.0
8676,-0.0,-0.0,-0.0
8704,-0.0,-0.0,-0.0
8736,-0.0,-0.0,-0.0
8769,-0.0,-0.0,-0.0
8798,-0.0,-0.0,-0.0
8831,-0.0,-0.0,-0.0
8863,-0.0,-0.0,-0.0
8893,-0.0,-0.0,-0.0
8925,-0.0,-0.0,-0.0
8958,-0.0,-0.0,-0.0
8990,-0.0,-0.0,-0.0
9023,-0.0,-0.0,-0.0
9056,-0.0,-0.0,-0.0
9085,-0.0,-0.0,-0.0
9118,-0.0,-0.0,-0.0
9142,-0.0,-0.0,-0.0
9170,-0.0,-0.0,-0.0
9195,-0.0,-0.0,-0.0
9220,-0.0,-0.0,-0.0
9244,-0.0,-0.0,-0.0
9269,-0.0,-0.0,-0.0
9293,-0.0,-0.0,-0.0
9318,-0.0,-0.0,-0.0
9343,-0.0,-0.0,-0.0
9368,-0.0,-0.0,-0.0
9392,-0.0,-0.0,-0.0
9421,-0.0,-0.0,-0.0
9445,-0.0,-0.0,-0.0
9470,-0.0,-0.0,-0.0
9494,-0.0,-0.0,-0.0
9519,-0.0,-0.0,-0.0
9543,-0.0,-0.0,-0.0
9568,-0.0,-0.0,-0.0
9593,-0.0,-0.0,-0.0
9617,-0.0,-0.0,-0.0
9643,-0.0,-0.0,-0.0
9666,-0.0,-0.0,-0.0
9692,-0.0,-0.0,-0.0
9720,-0.0,-0.0,-0.0
9744,-0.0,-0.0,-0.0
9769,-0.0,-0.0,-0.0
9793,-0.0,-0.0,-0.0
9818,-0.0,-0.0,-0.0
9843,-0.0,-0.0,-0.0
9867,-0.0,-0.0,-0.0
9892,-0.0,-0.0,-0.0
9916,-0.0,-0.0,-0.0
9944,-0.0,-0.0,-0.0
9969,-0.0,-0.0,-0.0
