time_ms,command
411,w
1048,a+w
1068,a
1570,stop
1586,d
1912,stop
2602,w
3680,stop
3794,d
3952,d+s
3989,s
4058,a+s
4091,a
4652,stop
4672,d
4930,stop
5023,a
5364,stop
5547,d
5867,stop
6265,w
6447,stop
6492,w
6588,d+w
6608,d
6855,a
6964,a+s
7098,s
7178,d+s
7217,d
7348,d+w
7425,w
7481,stop
9679,w
13580,d+w
13826,w
13870,a+w
14198,w
15118,d+w
15412,w
15452,a+w
15724,w
15748,stop
