time_ms,ax,ay,az
5941,-0.0,-0.0,-0.0
5966,-0.0,-0.0,-0.0
5994,-0.0,-0.0,-0.0
6019,-0.0,-0.0,-0.0
6043,-0.0,-0.0,-0.0
6068,-0.0,-0.0,-0.0
6092,-0.0,-0.0,-0.0
6118,-0.0,-0.0,-0.0
6142,-0.0,-0.0,-0.0
6167,-0.0,-0.0,-0.0
6191,-0.0,-0.0,-0.0
6216,-0.0,-0.0,-0.0
6244,-0.0,-0.0,-0.0
6269,-0.0,-0.0,-0.0
6293,-0.0,-0.0,-0.0
6318,-0.0,-0.0,-0.0
6342,-0.0,-0.0,-0.0
6367,-0.0,-0.0,-0.0
6392,-0.0,-0.0,-0.0
6417,-0.0,-0.0,-0.0
6441,-0.0,-0.0,-0.0
6466,-0.0,-0.0,-0.0
6494,-0.0,-0.0,-0.0
6518,-0.0,-0.0,-0.0
6543,-0.0,-0.0,-0.0
6568,-0.0,-0.0,-0.0
6592,-0.0,-0.0,-0.0
6617,-0.0,-0.0,-0.0
6642,-0.0,-0.0,-0.0
6666,-0.0,-0.0,-0.0
6691,-0.0,-0.0,-0.0
6715,-0.0,-0.0,-0.0
6744,-0.0,-0.0,-0.0
6768,-0.0,-0.0,-0.0
6793,-0.0,-0.0,-0.0
6817,-0.0,-0.0,-0.0
6842,-0.0,-0.0,-0.0
6867,-0.0,-0.0,-0.0
6892,-0.0,-0.0,-0.0
6916,-0.0,-0.0,-0.0
6941,-0.0,-0.0,-0.0
6965,-0.0,-0.0,-0.0
6990,-0.0,-0.0,-0.0
7018,-0.0,-0.0,-0.0
7043,-0.0,-0.0,-0.0
7067,-0.0,-0.0,-0.0
7092,-0.0,-0.0,-0.0
7116,-0.0,-0.0,-0.0
7141,-0.0,-0.0,-0.0
7166,-0.0,-0.0,-0.0
7190,-0.0,-0.0,-0.0
7215,-0.0,-0.0,-0.0
7239,-0.0,-0.0,-0.0
7268,-0.0,-0.0,-0.0
7293,-0.0,-0.0,-0.0
7318,-0.0,-0.0,-0.0
7342,-0.0,-0.0,-0.0
7367,-0.0,-0.0,-0.0
7391,-0.0,-0.0,-0.0
7416,-0.0,-0.0,-0.0
7440,-0.0,-0.0,-0.0
7465,-0.0,-0.0,-0.0
7489,-0.0,-0.0,-0.0
7518,-0.0,-0.0,-0.0
7542,-0.0,-0.0,-0.0
7567,-0.0,-0.0,-0.0
7592,-0.0,-0.0,-0.0
7616,-0.0,-0.0,-0.0
7641,-0.0,-0.0,-0.0
7665,-0.0,-0.0,-0.0
7690,-0.0,-0.0,-0.0
7715,-0.0,-0.0,-0.0
7739,-0.0,-0.0,-0.0
7768,-0.0,-0.0,-0.0
7792,-0.0,-0.0,-0.0
7817,-0.0,-0.0,-0.0
7841,-0.0,-0.0,-0.0
7866,-0.0,-0.0,-0.0
7891,-0.0,-0.0,-0.0
7915,-0.0,-0.0,-0.0
7940,-0.0,-0.0,-0.0
7965,-0.0,-0.0,-0.0
7989,-0.0,-0.0,-0.0
8018,-0.0,-0.0,-0.0
8042,-0.0,-0.0,-0.0
8067,-0.0,-0.0,-0.0
8091,-0.0,-0.0,-0.0
8116,-0.0,-0.0,-0.0
8140,-0.0,-0.0,-0.0
8165,-0.0,-0.0,-0.0
8190,-0.0,-0.0,-0.0
8215,-0.0,-0.0,-0.0
8239,-0.0,-0.0,-0.0
8264,-0.0,-0.0,-0.0
8292,-0.0,-0.0,-0.0
8317,-0.0,-0.0,-0.0
8341,-0.0,-0.0,-0.0
8366,-0.0,-0.0,-0.0
8390,-0.0,-0.0,-0.0
8415,-0.0,-0.0,-0.0
8440,-0.0,-0.0,-0.0
8464,-0.0,-0.0,-0.0
8489,-0.0,-0.0,-0.0
8514,-0.0,-0.0,-0.0
8542,-0.0,-0.0,-0.0
8567,-0.0,-0.0,-0.0
8591,-0.0,-0.0,-0.0
8616,-0.0,-0.0,-0.0
8640,-0.0,-0.0,-0.0
8665,-0.0,-0.0,-0.0
8690,-0.0,-0.0,-0.0
8714,-0.0,-0.0,-0.0
8739,-0.0,-0.0,-0.0
8763,-0.0,-0.0,-0.0
8792,-0.0,-0.0,-0.0
8817,-0.0,-0.0,-0.0
8841,-0.0,-0.0,-0.0
8866,-0.0,-0.0,-0.0
8890,-0.0,-0.0,-0.0
8915,-0.0,-0.0,-0.0
8939,-0.0,-0.0,-0.0
8964,-0.0,-0.0,-0.0
8989,-0.0,-0.0,-0.0
9013,-0.0,-0.0,-0.0
9041,-0.0,-0.0,-0.0
9066,-0.0,-0.0,-0.0
9091,-0.0,-0.0,-0.0
9116,-0.0,-0.0,-0.0
9140,-0.0,-0.0,-0.0
9165,-0.0,-0.0,-0.0
9190,-0.0,-0.0,-0.0
9214,-0.0,-0.0,-0.0
9239,-0.0,-0.0,-0.0
9263,-0.0,-0.0,-0.0
9291,-0.0,-0.0,-0.0
9316,-0.0,-0.0,-0.0
9341,-0.0,-0.0,-0.0
9366,-0.0,-0.0,-0.0
9390,-0.0,-0.0,-0.0
9415,-0.0,-0.0,-0.0
9439,-0.0,-0.0,-0.0
9463,-0.0,-0.0,-0.0
9488,-0.0,-0.0,-0.0
9513,-0.0,-0.0,-0.0
9537,-0.0,-0.0,-0.0
9566,-0.0,-0.0,-0.0
9590,-0.0,-0.0,-0.0
9615,-0.0,-0.0,-0.0
9640,-0.0,-0.0,-0.0
9665,-0.0,-0.0,-0.0
9689,-0.0,-0.0,-0.0
9713,-0.0,-0.0,-0.0
9738,-0.0,-0.0,-0.0
9763,-0.0,-0.0,-0.0
9787,-0.0,-0.0,-0.0
9816,-0.0,-0.0,-0.0
9840,-0.0,-0.0,-0.0
9865,-0.0,-0.0,-0.0
9890,-0.0,-0.0,-0.0
9914,-0.0,-0.0,-0.0
9939,-0.0,-0.0,-0.0
9963,-0.0,-0.0,-0.0
9988,-0.0,-0.0,-0.0
10013,-0.0,-0.0,-0.0
10037,-0.0,-0.0,-0.0
10066,-0.0,-0.0,-0.0
10090,-0.0,-0.0,-0.0
10115,-0.0,-0.0,-0.0
10140,-0.0,-0.0,-0.0
10164,-0.0,-0.0,-0.0
10189,-0.0,-0.0,-0.0
10213,-0.0,-0.0,-0.0
10238,-0.0,-0.0,-0.0
10263,-0.0,-0.0,-0.0
10287,-0.0,-0.0,-0.0
10315,-0.0,-0.0,-0.0
10340,-0.0,-0.0,-0.0
10364,-0.0,-0.0,-0.0
10389,-0.0,-0.0,-0.0
10414,-0.0,-0.0,-0.0
10439,-0.0,-0.0,-0.0
10463,-0.0,-0.0,-0.0
10487,-0.0,-0.0,-0.0
10512,-0.0,-0.0,-0.0
10537,-0.0,-0.0,-0.0
10565,-0.0,-0.0,-0.0
10590,-0.0,-0.0,-0.0
10615,-0.0,-0.0,-0.0
10639,-0.0,-0.0,-0.0
10664,-0.0,-0.0,-0.0
10688,-0.0,-0.0,-0.0
10713,-0.0,-0.0,-0.0
10737,-0.0,-0.0,-0.0
10762,-0.0,-0.0,-0.0
10786,-0.0,-0.0,-0.0
10811,-0.0,-0.0,-0.0
10840,-0.0,-0.0,-0.0
10864,-0.0,-0.0,-0.0
10889,-0.0,-0.0,-0.0
10914,-0.0,-0.0,-0.0
10938,-0.0,-0.0,-0.0
