time_ms,command
652,a
925,stop
1226,d
1686,stop
1859,a
2206,stop
2243,a
2377,stop
2652,d
2791,stop
2972,d
3048,stop
3268,d
3413,stop
3583,a
3773,stop
3981,d
4061,stop
4147,a
4308,d
4482,a
4682,stop
4747,d
5047,stop
5305,a
5606,stop
