time_ms,command
581,3
2862,3
3766,w
4067,stop
6077,w
6694,stop
6914,w
7342,stop
7707,w
10518,stop
10866,s
13746,stop
14036,s
16036,stop
16848,w
16971,stop
20026,s
20300,stop
20407,w
20732,stop
20863,s
21232,stop
21352,w
21843,stop
21974,s
22318,stop
22463,w
22761,stop
