time_ms,command
1480,w
2192,a+w
2327,w
2936,d+w
3039,w
4447,stop
4615,s
4752,stop
5640,w
6615,a+w
6752,w
7360,d+w
7728,w
8320,w+1
9032,w+2
9712,w+3
11488,stop
12656,a
13616,stop
14400,d
15191,stop
17160,stop
