time_ms,command
1021,d
1359,stop
1378,a
1942,stop
2013,d
2755,stop
2884,a
3519,stop
3631,d
4098,stop
4130,a
4532,stop
4610,d
5061,stop
5115,a
5541,stop
6077,d
6310,stop
6368,a
6517,stop
8964,a
9153,stop
9210,d
9431,a
9694,stop
9714,d
9977,stop
10358,a
10541,stop
10678,d
10900,stop
11129,a
11361,stop
12683,a
12934,stop
13200,d
13461,stop
13701,a
13939,stop
15826,a
16034,stop
16099,d
16280,stop
16374,a
16663,stop
16672,d
16936,stop
17536,a
17823,d
18422,stop
20025,a
20198,d
20356,stop
