time_ms,ax,ay,az
4789,0.092,0.025,0.952
4813,0.105,0.03,0.951
4834,0.104,0.027,0.955
4858,0.109,0.036,0.947
4879,0.102,0.035,0.947
4903,0.107,0.025,0.956
4924,0.112,0.025,0.952
4948,0.108,0.031,0.952
4969,0.104,0.024,0.957
4993,0.113,0.041,0.942
5014,0.099,0.03,0.954
5038,0.109,0.04,0.951
5059,0.1,0.036,0.96
5083,0.105,0.024,0.947
5104,0.101,0.03,0.962
5129,0.099,0.028,0.946
5149,0.103,0.033,0.945
5173,0.108,0.031,0.952
5194,0.097,0.029,0.952
5219,0.094,0.028,0.947
5239,0.104,0.026,0.951
5260,0.1,0.027,0.947
5284,0.107,0.029,0.955
5305,0.102,0.03,0.95
5329,0.101,0.026,0.949
5350,0.109,0.037,0.951
5374,0.113,0.031,0.944
5395,0.105,0.03,0.956
5419,0.105,0.026,0.952
5440,0.112,0.028,0.949
5464,0.106,0.029,0.949
5485,0.102,0.031,0.959
5509,0.1,0.03,0.956
5530,0.104,0.03,0.959
5554,0.107,0.032,0.954
5575,0.101,0.023,0.96
5599,0.104,0.032,0.953
5620,0.106,0.027,0.951
5644,0.099,0.027,0.953
5665,0.105,0.031,0.954
5690,0.11,0.036,0.954
5710,0.101,0.028,0.948
5735,0.107,0.028,0.949
5755,0.104,0.035,0.952
5780,0.101,0.023,0.941
5801,0.105,0.026,0.962
5825,0.102,0.031,0.955
5846,0.113,0.033,0.946
5870,0.103,0.035,0.952
5891,0.107,0.025,0.948
5915,0.096,0.026,0.95
5935,0.106,0.027,0.944
5960,0.11,0.034,0.953
5981,0.102,0.025,0.944
6005,0.099,0.031,0.955
6026,0.108,0.027,0.953
6046,0.098,0.02,0.941
6071,0.104,0.032,0.954
6091,0.116,0.04,0.945
6116,0.103,0.038,0.96
6136,0.11,0.032,0.94
6161,0.07,0.04,0.975
6181,0.097,0.131,0.918
6206,0.133,0.077,0.953
6226,0.105,0.041,0.944
6251,0.123,0.055,0.951
6271,0.112,0.057,0.945
6296,0.093,0.023,0.946
6317,0.111,0.04,0.947
6341,0.099,0.028,0.95
6362,0.107,0.042,0.948
6387,0.1,0.034,0.96
6406,0.104,0.039,0.947
6432,0.101,0.031,0.947
6452,0.112,0.048,0.957
6476,0.094,0.033,0.949
6496,0.112,0.033,0.954
6521,0.101,0.025,0.953
6542,0.107,0.05,0.945
