time_ms,command
713,w
1729,stop
1997,w
2551,stop
2732,w
3239,stop
3477,w
3857,stop
4627,s
5022,stop
5273,w
5783,stop
5958,s
6323,stop
6599,w
6854,stop
8276,w
8617,stop
8726,s
9095,stop
9213,w
9713,stop
9823,s
10169,stop
10319,w
10663,stop
