time_ms,command
2067,a
2186,stop
2495,d
2634,stop
2881,a
3064,stop
3238,d
3487,stop
3677,a
4027,stop
4127,d
4429,stop
4431,a
4652,stop
4691,d
5916,a
7334,stop
7809,d
8357,stop
8970,d
9212,stop
9335,a
9678,d
10166,a
10546,d
11005,a
11135,stop
11295,d
11685,stop
11691,a
11825,stop
14736,d
14983,stop
15149,a
15477,stop
15597,d
15832,stop
15981,a
16187,stop
16250,d
16544,stop
16558,a
16803,stop
