time_ms,command
2351,d
2490,stop
2734,a
3102,stop
3326,d
3499,stop
4381,a
4514,stop
4839,d
5167,stop
5328,a
5714,stop
5789,d
6035,stop
7008,w
7220,stop
7462,s
7608,stop
