time_ms,command
1012,d
1167,stop
1892,a
2031,stop
2876,a
2976,stop
5436,a
5541,stop
5881,d
6069,stop
6328,d
6516,stop
7281,a
7428,stop
7618,a
7751,stop
8030,a
8198,stop
8373,d
8620,stop
9107,a
9324,stop
9444,d
9684,stop
9746,a
10032,stop
10056,d
10482,stop
10534,a
10988,stop
11142,d
11372,stop
11714,d
11926,stop
12038,a
12503,stop
12614,d
12921,stop
13089,a
13183,stop
