time_ms,command
1964,w
2471,stop
4274,s
5790,stop
15065,w
15339,stop
15352,s
15787,w
16177,s
16588,w
17032,s
17417,w
17860,s
18271,w
18710,stop
18718,s
19104,w
19371,stop
19428,s
19585,stop
19876,w
19974,stop
20043,w
20167,stop
20218,w
20301,stop
20324,s
22442,stop
27043,w
49226,stop
72965,w
73301,stop
74081,w
74455,stop
75131,s
76705,stop
78493,w
80036,stop
