time_ms,ax,ay,az
6508,0.223,0.04,0.935
6529,0.227,0.041,0.927
6553,0.224,0.042,0.931
6574,0.222,0.035,0.935
6595,0.224,0.038,0.935
6619,0.224,0.045,0.932
6640,0.223,0.042,0.92
6660,0.229,0.045,0.933
6684,0.228,0.034,0.909
6705,0.211,0.04,0.95
6725,0.224,0.044,0.937
6750,0.223,0.04,0.942
6770,0.232,0.045,0.937
6791,0.22,0.043,0.925
6815,0.228,0.044,0.9
6836,0.234,0.043,0.917
6856,0.222,0.042,0.94
6881,0.236,0.044,0.927
6901,0.225,0.044,0.933
6922,0.233,0.038,0.925
6946,0.237,0.039,0.943
6967,0.226,0.036,0.934
6987,0.222,0.039,0.936
7012,0.223,0.042,0.936
7032,0.222,0.043,0.923
7053,0.224,0.042,0.922
7077,0.224,0.04,0.931
7098,0.218,0.049,0.927
7118,0.232,0.034,0.922
7143,0.218,0.045,0.935
7163,0.233,0.038,0.926
7184,0.229,0.04,0.926
7208,0.23,0.038,0.932
7229,0.236,0.043,0.91
7253,0.228,0.047,0.938
7274,0.188,0.003,0.929
7294,0.214,0.028,0.901
7319,0.277,0.036,1.024
7339,0.269,0.086,0.949
7360,0.241,0.022,0.927
7385,0.225,0.04,0.917
7405,0.202,0.052,0.92
7425,0.227,0.038,0.926
7450,0.23,0.026,0.936
7470,0.17,0.043,0.928
7491,0.212,0.03,0.923
7516,0.209,0.044,0.944
7536,0.227,0.042,0.937
7557,0.215,0.045,0.939
7581,0.216,0.047,0.941
7602,0.22,0.038,0.934
7622,0.226,0.041,0.932
7647,0.218,0.039,0.937
7667,0.213,0.04,0.941
7688,0.225,0.037,0.927
7712,0.224,0.049,0.944
7733,0.219,0.038,0.919
7753,0.218,0.041,0.941
7778,0.224,0.041,0.921
7798,0.227,0.043,0.925
7819,0.217,0.047,0.928
7843,0.22,0.046,0.935
7864,0.223,0.042,0.931
7884,0.215,0.044,0.924
7909,0.213,0.044,0.938
7929,0.219,0.045,0.93
7950,0.226,0.039,0.935
7974,0.222,0.045,0.947
7995,0.214,0.045,0.934
8015,0.22,0.038,0.934
8040,0.222,0.041,0.915
8061,0.224,0.041,0.939
8081,0.211,0.036,0.923
8106,0.216,0.038,0.942
8126,0.22,0.039,0.932
8146,0.219,0.041,0.94
8171,0.218,0.047,0.944
8192,0.219,0.043,0.926
8212,0.221,0.043,0.928
8236,0.215,0.042,0.942
8257,0.216,0.031,0.935
8278,0.22,0.038,0.932
8302,0.227,0.04,0.931
8322,0.223,0.042,0.934
8344,0.217,0.048,0.937
8367,0.224,0.043,0.933
8388,0.224,0.038,0.928
8409,0.221,0.038,0.925
8433,0.221,0.041,0.928
8454,0.229,0.047,0.93
8474,0.223,0.04,0.933
8499,0.216,0.043,0.925
8519,0.218,0.045,0.936
8540,0.218,0.033,0.936
8564,0.229,0.036,0.933
8585,0.219,0.039,0.927
8605,0.213,0.042,0.933
8630,0.225,0.046,0.927
8650,0.228,0.044,0.927
8671,0.223,0.04,0.926
8695,0.217,0.039,0.928
8716,0.22,0.037,0.93
8736,0.218,0.047,0.932
8761,0.271,0.096,0.935
8781,0.219,0.049,0.941
8802,0.212,0.03,0.933
8826,0.226,0.041,0.933
8847,0.221,0.047,0.935
8867,0.22,0.04,0.927
8892,0.224,0.05,0.93
8913,0.227,0.059,0.93
8933,0.224,0.05,0.939
8957,0.221,0.042,0.936
8978,0.214,0.034,0.932
8998,0.223,0.035,0.931
9023,0.219,0.034,0.931
9044,0.227,0.046,0.923
9064,0.227,0.051,0.943
9089,0.218,0.046,0.926
9109,0.223,0.042,0.931
9130,0.211,0.036,0.942
9154,0.215,0.039,0.929
9175,0.224,0.037,0.929
9195,0.222,0.038,0.93
9219,0.227,0.05,0.918
9240,0.215,0.042,0.936
9261,0.222,0.039,0.927
9285,0.222,0.041,0.937
9306,0.219,0.034,0.939
9326,0.214,0.042,0.934
9350,0.222,0.045,0.932
9371,0.223,0.041,0.925
9392,0.225,0.044,0.937
9416,0.224,0.045,0.926
9437,0.216,0.043,0.938
9457,0.22,0.037,0.933
9482,0.228,0.042,0.935
9502,0.221,0.036,0.927
9523,0.219,0.043,0.935
9547,0.224,0.051,0.928
9568,0.225,0.044,0.923
9588,0.224,0.034,0.931
9613,0.217,0.032,0.929
9633,0.225,0.035,0.93
9654,0.226,0.039,0.932
9678,0.219,0.046,0.938
9699,0.219,0.046,0.925
9719,0.221,0.045,0.935
9744,0.229,0.033,0.932
9764,0.224,0.037,0.938
9785,0.219,0.034,0.929
9809,0.221,0.049,0.939
9830,0.228,0.046,0.93
9850,0.226,0.043,0.922
9875,0.219,0.044,0.933
9895,0.221,0.034,0.933
9916,0.222,0.038,0.922
9941,0.216,0.048,0.936
9961,0.217,0.044,0.937
9981,0.208,0.052,0.95
10006,0.214,0.047,0.941
10026,0.19,0.058,0.966
10047,0.245,0.036,0.885
10071,0.232,0.039,0.93
10092,0.215,0.037,0.944
10113,0.221,0.045,0.93
10137,0.219,0.045,0.937
10158,0.229,0.048,0.927
10178,0.222,0.038,0.938
10202,0.227,0.046,0.915
10223,0.233,0.039,0.906
10244,0.221,0.038,0.928
10268,0.213,0.042,0.93
10289,0.208,0.043,0.944
10309,0.223,0.036,0.928
10334,0.314,-0.015,0.948
10354,0.238,0.032,0.95
10379,0.214,0.037,0.935
10399,0.223,0.043,0.945
10419,0.225,0.037,0.92
10444,0.221,0.047,0.926
10465,0.224,0.044,0.921
10485,0.214,0.041,0.936
10510,0.22,0.031,0.917
10530,0.213,0.035,0.863
10551,0.21,0.037,0.953
10576,0.216,0.073,0.932
10596,0.204,0.044,0.932
10616,0.218,0.038,0.938
10641,0.208,0.034,1.003
10661,0.214,0.039,0.943
10682,0.224,0.027,0.922
10707,0.218,0.042,0.921
10727,0.209,0.046,0.897
10747,0.244,0.055,0.977
10772,0.244,0.042,0.987
10793,0.239,0.03,0.977
10813,0.214,0.032,0.935
10837,0.22,0.033,0.909
10858,0.235,0.043,0.933
10878,0.215,0.058,0.934
10903,0.21,0.046,0.923
10924,0.203,0.026,0.908
10944,0.209,0.037,0.925
10968,0.221,0.039,0.93
10989,0.205,0.036,0.956
11010,0.239,0.046,0.907
11034,0.223,0.049,0.937
11054,0.223,0.043,0.926
11075,0.219,0.04,0.93
11099,0.214,0.029,0.934
11120,0.217,0.037,0.933
11141,0.219,0.038,0.928
11165,0.225,0.052,0.932
11185,0.22,0.049,0.924
11206,0.224,0.048,0.93
11230,0.214,0.035,0.935
11251,0.211,0.036,0.931
11271,0.218,0.042,0.938
11296,0.226,0.048,0.927
11317,0.233,0.044,0.939
11341,0.225,0.049,0.937
11362,0.209,0.047,0.922
11382,0.217,0.031,0.942
11407,0.194,0.043,0.943
11428,0.212,0.038,0.933
11448,0.217,0.042,0.926
11472,0.229,0.05,0.925
11493,0.22,0.047,0.928
11513,0.209,0.04,0.929
11538,0.219,0.036,0.941
11559,0.218,0.04,0.931
11579,0.219,0.037,0.936
11603,0.225,0.047,0.964
11625,0.227,0.044,0.956
11645,0.22,0.043,0.949
11669,0.223,0.033,0.93
11689,0.213,0.036,0.931
11710,0.225,0.04,0.936
11734,0.205,0.039,0.963
11755,0.197,0.053,0.946
11776,0.204,0.053,0.937
11800,0.227,0.044,0.922
11820,0.233,0.023,0.942
11841,0.219,0.039,0.925
11865,0.207,0.042,0.927
11886,0.215,0.044,0.939
11906,0.167,0.032,1.061
11931,0.222,0.042,0.925
11951,0.211,0.045,0.956
11973,0.228,0.039,0.923
11996,0.215,0.039,0.935
12017,0.216,0.043,0.935
12037,0.213,0.038,0.935
12062,0.226,0.047,0.931
12082,0.218,0.038,0.942
12103,0.22,0.039,0.927
12127,0.218,0.045,0.923
12148,0.222,0.039,0.934
12168,0.223,0.041,0.929
12193,0.221,0.039,0.931
12213,0.219,0.04,0.929
12234,0.214,0.042,0.935
12259,0.233,0.042,0.915
12279,0.222,0.04,0.92
12299,0.219,0.039,0.94
12324,0.216,0.041,0.941
12344,0.213,0.044,0.938
12365,0.222,0.042,0.931
12390,0.219,0.04,0.925
12410,0.225,0.046,0.927
12431,0.216,0.041,0.928
12455,0.219,0.042,0.938
12476,0.22,0.044,0.935
12496,0.217,0.034,0.936
12521,0.217,0.045,0.935
12542,0.216,0.044,0.932
12562,0.219,0.045,0.947
12587,0.217,0.039,0.928
12607,0.216,0.042,0.929
12627,0.226,0.045,0.927
12652,0.22,0.046,0.93
12672,0.225,0.042,0.932
12693,0.22,0.047,0.932
12717,0.216,0.013,0.929
12738,0.222,0.035,0.926
12759,0.219,0.041,0.931
12783,0.213,0.044,0.942
12803,0.218,0.041,0.93
12824,0.222,0.042,0.93
12848,0.22,0.042,0.939
12869,0.222,0.043,0.925
12890,0.218,0.043,0.932
12914,0.217,0.038,0.93
12934,0.22,0.042,0.934
12955,0.212,0.036,0.933
12979,0.219,0.045,0.929
13000,0.224,0.04,0.94
13020,0.221,0.039,0.932
13045,0.22,0.045,0.937
13065,0.219,0.04,0.933
13086,0.214,0.035,0.935
13110,0.221,0.043,0.933
13131,0.223,0.039,0.921
13151,0.214,0.044,0.931
13176,0.223,0.043,0.934
13196,0.221,0.043,0.93
13217,0.223,0.037,0.935
13242,0.223,0.043,0.929
13262,0.222,0.038,0.933
13282,0.216,0.041,0.934
13307,0.219,0.043,0.937
13328,0.221,0.039,0.932
13348,0.219,0.045,0.931
13373,0.217,0.043,0.929
13393,0.221,0.038,0.943
13414,0.215,0.038,0.936
13438,0.212,0.046,0.936
13459,0.219,0.044,0.936
13479,0.222,0.04,0.923
13504,0.222,0.04,0.94
13525,0.222,0.042,0.929
13545,0.22,0.04,0.931
13569,0.219,0.043,0.915
13590,0.219,0.044,0.934
13610,0.207,0.045,0.96
13635,0.22,0.044,0.923
13655,0.219,0.039,0.926
13676,0.225,0.045,0.93
13700,0.225,0.042,0.933
13721,0.219,0.042,0.922
13742,0.219,0.047,0.925
13766,0.228,0.048,0.943
13787,0.224,0.037,0.926
13808,0.223,0.043,0.938
13831,0.22,0.047,0.932
13852,0.22,0.039,0.939
13873,0.219,0.031,0.938
13897,0.225,0.037,0.941
13917,0.212,0.046,0.954
13938,0.225,0.042,0.938
13963,0.219,0.042,0.933
13983,0.222,0.04,0.93
14003,0.219,0.04,0.935
14028,0.22,0.036,0.933
14048,0.219,0.039,0.939
14069,0.224,0.04,0.93
14093,0.218,0.049,0.932
14114,0.219,0.038,0.927
14134,0.224,0.041,0.937
14159,0.22,0.032,0.93
14180,0.221,0.044,0.927
14200,0.218,0.038,0.93
14225,0.224,0.042,0.933
14245,0.229,0.049,0.927
14265,0.219,0.043,0.939
14290,0.219,0.047,0.928
14311,0.225,0.038,0.931
14331,0.225,0.046,0.926
14356,0.224,0.045,0.933
14377,0.223,0.043,0.927
14397,0.223,0.048,0.925
14421,0.214,0.041,0.935
14442,0.215,0.04,0.928
14462,0.216,0.039,0.934
14487,0.227,0.04,0.939
14507,0.221,0.048,0.933
14528,0.221,0.048,0.931
14552,0.219,0.048,0.924
14573,0.21,0.043,0.935
14594,0.228,0.039,0.932
14618,0.215,0.036,0.931
14639,0.22,0.041,0.941
14660,0.218,0.043,0.929
14683,0.223,0.04,0.924
14704,0.229,0.042,0.935
14728,0.219,0.041,0.938
14749,0.216,0.04,0.925
14769,0.225,0.04,0.935
14794,0.218,0.04,0.931
14814,0.217,0.043,0.936
14835,0.227,0.044,0.929
14860,0.221,0.041,0.935
14880,0.217,0.039,0.936
14900,0.22,0.043,0.925
14925,0.212,0.041,0.953
14945,0.218,0.048,0.92
14966,0.213,0.043,0.959
14991,0.228,0.041,0.929
15011,0.208,0.045,0.95
15031,0.221,0.042,0.923
15056,0.229,0.037,0.931
15077,0.222,0.034,0.928
15097,0.216,0.044,0.934
15121,0.219,0.042,0.931
15142,0.221,0.038,0.938
15162,0.221,0.044,0.926
15187,0.201,0.037,0.951
15208,0.219,0.039,0.937
15228,0.221,0.042,0.943
15252,0.222,0.041,0.928
15274,0.217,0.047,0.932
15294,0.224,0.041,0.931
15318,0.223,0.039,0.93
15339,0.217,0.043,0.933
15360,0.216,0.037,0.929
15384,0.22,0.037,0.934
15404,0.215,0.038,0.943
15425,0.221,0.043,0.928
15449,0.223,0.043,0.938
15470,0.224,0.045,0.926
15491,0.224,0.045,0.924
15515,0.223,0.037,0.926
15535,0.217,0.039,0.939
15556,0.222,0.038,0.935
15580,0.224,0.038,0.924
15601,0.218,0.047,0.929
15621,0.222,0.042,0.933
15646,0.221,0.041,0.926
15666,0.222,0.04,0.933
15687,0.227,0.043,0.924
15711,0.222,0.039,0.93
15732,0.224,0.04,0.934
15752,0.222,0.042,0.934
15777,0.222,0.045,0.935
15797,0.223,0.039,0.925
15818,0.222,0.038,0.942
15843,0.218,0.044,0.943
15863,0.223,0.038,0.929
15883,0.218,0.045,0.94
15908,0.221,0.037,0.942
15929,0.165,0.054,1.024
15949,0.202,0.044,0.952
15974,0.215,0.042,0.944
15994,0.223,0.046,0.939
16014,0.219,0.047,0.938
16039,0.219,0.042,0.936
16060,0.221,0.044,0.924
16080,0.22,0.045,0.937
16105,0.213,0.041,0.931
16125,0.223,0.045,0.942
16146,0.218,0.044,0.925
16170,0.22,0.039,0.93
16190,0.22,0.038,0.942
16211,0.219,0.04,0.935
16235,0.219,0.041,0.921
16256,0.227,0.038,0.934
16277,0.222,0.04,0.929
16301,0.22,0.04,0.93
16321,0.223,0.044,0.923
16342,0.226,0.045,0.94
16366,0.218,0.042,0.932
16387,0.222,0.039,0.932
16408,0.223,0.043,0.931
16432,0.224,0.042,0.932
16453,0.219,0.038,0.928
16474,0.225,0.037,0.932
16498,0.218,0.035,0.935
16518,0.22,0.044,0.931
16539,0.219,0.037,0.937
16563,0.219,0.049,0.926
16584,0.222,0.041,0.943
16605,0.222,0.039,0.937
16629,0.216,0.041,0.934
16649,0.221,0.044,0.928
16670,0.219,0.043,0.943
16694,0.221,0.047,0.924
16715,0.218,0.04,0.921
16735,0.219,0.045,0.943
16761,0.221,0.036,0.927
16780,0.219,0.04,0.936
16801,0.215,0.044,0.934
16826,0.219,0.043,0.925
16846,0.219,0.042,0.93
16866,0.222,0.046,0.927
16892,0.217,0.033,0.946
16911,0.214,0.049,0.931
16932,0.226,0.045,0.937
16957,0.22,0.043,0.929
16977,0.217,0.043,0.928
16997,0.222,0.038,0.927
17023,0.221,0.04,0.939
17043,0.221,0.045,0.927
17063,0.222,0.038,0.935
17087,0.224,0.043,0.928
17108,0.22,0.04,0.939
17129,0.223,0.043,0.932
17153,0.219,0.038,0.929
17174,0.225,0.039,0.942
17194,0.22,0.041,0.934
17218,0.222,0.045,0.938
17239,0.225,0.048,0.937
17259,0.223,0.04,0.928
17284,0.219,0.034,0.935
17305,0.217,0.045,0.935
17325,0.22,0.042,0.937
17350,0.217,0.041,0.927
17370,0.227,0.039,0.929
17390,0.22,0.042,0.932
17415,0.217,0.042,0.937
17435,0.222,0.035,0.936
17456,0.226,0.042,0.919
17481,0.228,0.042,0.923
17501,0.214,0.043,0.931
17522,0.224,0.045,0.93
17546,0.228,0.042,0.932
17567,0.223,0.041,0.934
17588,0.218,0.043,0.931
17612,0.226,0.041,0.939
17632,0.222,0.046,0.934
17653,0.223,0.042,0.938
17678,0.223,0.041,0.927
17698,0.226,0.04,0.928
17718,0.221,0.038,0.928
17743,0.219,0.038,0.933
17763,0.22,0.042,0.94
17784,0.232,0.042,0.931
17809,0.224,0.043,0.932
17829,0.222,0.042,0.94
17849,0.22,0.041,0.931
17874,0.224,0.04,0.936
17894,0.222,0.046,0.927
17915,0.217,0.039,0.932
17940,0.219,0.045,0.931
17961,0.218,0.045,0.939
17980,0.221,0.044,0.934
18005,0.229,0.047,0.932
18026,0.224,0.034,0.926
18050,0.216,0.037,0.936
18070,0.216,0.041,0.928
18092,0.227,0.047,0.932
18115,0.224,0.041,0.934
18136,0.219,0.037,0.938
18157,0.223,0.041,0.925
18181,0.221,0.041,0.927
18201,0.216,0.037,0.942
18222,0.219,0.042,0.922
18247,0.225,0.043,0.928
18267,0.225,0.044,0.919
18287,0.225,0.043,0.937
18313,0.215,0.042,0.928
18333,0.222,0.043,0.935
18353,0.219,0.039,0.928
18378,0.22,0.042,0.938
18398,0.222,0.038,0.93
18419,0.225,0.042,0.934
18443,0.226,0.045,0.927
18464,0.218,0.047,0.934
18484,0.216,0.038,0.929
18509,0.22,0.042,0.942
18529,0.227,0.042,0.945
18550,0.218,0.045,0.931
18575,0.223,0.046,0.92
18595,0.222,0.044,0.93
18615,0.225,0.039,0.927
18640,0.216,0.038,0.928
18661,0.219,0.042,0.924
18681,0.214,0.049,0.927
18706,0.225,0.038,0.926
18726,0.224,0.039,0.923
18746,0.221,0.045,0.926
18771,0.217,0.043,0.937
18792,0.219,0.04,0.934
18812,0.22,0.044,0.927
18836,0.218,0.045,0.927
18857,0.225,0.041,0.926
18877,0.224,0.043,0.931
18902,0.225,0.042,0.938
18922,0.222,0.04,0.93
18943,0.219,0.041,0.926
18967,0.222,0.039,0.938
18988,0.223,0.039,0.927
19008,0.225,0.049,0.928
19033,0.225,0.039,0.93
19053,0.226,0.044,0.938
19074,0.226,0.042,0.924
19098,0.219,0.036,0.933
19119,0.212,0.042,0.933
19140,0.22,0.042,0.926
19164,0.219,0.043,0.922
19184,0.22,0.038,0.925
19205,0.221,0.04,0.934
19229,0.224,0.046,0.923
19250,0.224,0.041,0.94
19271,0.215,0.037,0.93
19295,0.223,0.044,0.934
19316,0.22,0.041,0.932
19336,0.22,0.041,0.933
19361,0.224,0.049,0.941
19381,0.217,0.044,0.936
19401,0.222,0.042,0.931
19426,0.227,0.042,0.929
19447,0.215,0.039,0.938
19467,0.22,0.047,0.929
19492,0.22,0.044,0.937
19512,0.223,0.04,0.937
19533,0.217,0.041,0.937
19557,0.219,0.042,0.932
19578,0.221,0.037,0.929
19598,0.225,0.04,0.935
19623,0.217,0.042,0.931
19644,0.219,0.041,0.934
19664,0.227,0.041,0.93
19688,0.22,0.041,0.942
19709,0.217,0.037,0.936
19729,0.216,0.044,0.938
19754,0.22,0.047,0.937
19775,0.222,0.041,0.929
19795,0.216,0.046,0.933
19819,0.219,0.042,0.933
19840,0.221,0.043,0.926
19860,0.225,0.039,0.929
19885,0.223,0.043,0.928
19905,0.225,0.045,0.937
19926,0.224,0.04,0.934
19950,0.226,0.038,0.939
19971,0.218,0.041,0.931
19992,0.218,0.044,0.931
20016,0.221,0.035,0.927
20036,0.22,0.044,0.938
20057,0.213,0.041,0.937
20081,0.223,0.038,0.931
20102,0.22,0.041,0.924
20123,0.219,0.041,0.935
20147,0.219,0.044,0.937
20167,0.219,0.04,0.939
20188,0.227,0.043,0.93
20213,0.219,0.041,0.941
20233,0.216,0.036,0.933
20254,0.215,0.043,0.933
20278,0.227,0.041,0.938
20298,0.222,0.043,0.924
20319,0.217,0.042,0.931
20344,0.213,0.041,0.932
20364,0.221,0.041,0.936
20385,0.218,0.049,0.936
