time_ms,command
2818,a
2957,stop
3084,d
3220,stop
3281,a
3465,stop
3863,d
4134,stop
4439,d
4573,stop
5509,a
5717,stop
6089,d
6319,stop
6718,d
6981,stop
7117,a
7665,stop
7820,d
8416,stop
8616,a
9151,stop
9413,d
9617,stop
