time_ms,command
1233,w
2113,d+w
2686,w
2985,stop
3442,a
4254,stop
4608,w
4931,d+w
4960,d
5156,d+s
5213,s
5366,a+s
5420,a
6262,stop
6314,w
7174,d+w
7179,d
7353,d+w
7427,w
7468,stop
