time_ms,command
971,w
1077,stop
1332,w
1593,stop
1790,w
2148,stop
2286,w
2648,stop
2792,s
3223,stop
3361,s
3381,stop
3438,s
3893,stop
4129,w
4488,stop
5168,d
5227,stop
5843,a
5970,stop
6546,d
6660,stop
6824,a
6988,stop
