time_ms,ax,ay,az
2124,0.349,0.198,0.886
2148,0.353,0.199,0.884
2169,0.356,0.195,0.886
2193,0.349,0.198,0.885
2214,0.353,0.197,0.875
2238,0.349,0.204,0.879
2259,0.35,0.209,0.88
2283,0.349,0.198,0.872
2304,0.352,0.195,0.878
2328,0.347,0.202,0.886
2349,0.351,0.198,0.88
2374,0.348,0.199,0.885
2394,0.348,0.202,0.887
2419,0.357,0.196,0.889
2439,0.351,0.198,0.883
2463,0.352,0.199,0.88
2484,0.353,0.201,0.874
2505,0.348,0.198,0.875
2529,0.346,0.207,0.882
2550,0.35,0.193,0.879
2574,0.351,0.198,0.876
2595,0.351,0.193,0.876
2619,0.356,0.188,0.884
2640,0.349,0.196,0.885
2664,0.35,0.197,0.883
2685,0.348,0.201,0.882
2710,0.346,0.197,0.882
2730,0.349,0.203,0.881
2755,0.348,0.212,0.88
2775,0.344,0.198,0.885
2799,0.354,0.187,0.876
2820,0.35,0.194,0.885
2845,0.356,0.188,0.885
2865,0.347,0.196,0.88
2889,0.343,0.197,0.877
2910,0.34,0.203,0.878
2935,0.349,0.205,0.88
2955,0.341,0.199,0.875
2980,0.356,0.193,0.884
3001,0.364,0.192,0.881
3025,0.359,0.188,0.889
3045,0.35,0.196,0.883
3070,0.34,0.201,0.892
3091,0.345,0.208,0.884
3115,0.343,0.203,0.882
3136,0.346,0.197,0.884
3160,0.353,0.197,0.894
3180,0.358,0.184,0.881
3205,0.356,0.191,0.886
3226,0.351,0.194,0.887
3250,0.343,0.199,0.879
3271,0.344,0.202,0.886
3295,0.348,0.201,0.873
3320,0.353,0.197,0.875
3340,0.352,0.19,0.888
3364,0.357,0.184,0.881
3385,0.35,0.196,0.886
3410,0.35,0.202,0.885
3430,0.344,0.205,0.882
3455,0.347,0.203,0.876
3476,0.344,0.205,0.884
3500,0.352,0.191,0.887
3521,0.353,0.191,0.883
3545,0.353,0.197,0.893
3565,0.353,0.199,0.883
3590,0.348,0.203,0.883
3610,0.344,0.198,0.884
3636,0.347,0.204,0.875
3656,0.347,0.198,0.886
3680,0.35,0.198,0.883
3700,0.348,0.194,0.879
3725,0.35,0.197,0.883
3746,0.347,0.194,0.878
3770,0.349,0.199,0.881
3795,0.344,0.201,0.877
3815,0.348,0.205,0.881
3840,0.344,0.199,0.882
3860,0.353,0.196,0.887
3885,0.353,0.194,0.885
3905,0.351,0.198,0.885
3930,0.35,0.195,0.878
3950,0.352,0.2,0.883
3975,0.352,0.201,0.882
3995,0.353,0.192,0.877
4020,0.347,0.197,0.886
4040,0.348,0.2,0.881
4065,0.347,0.2,0.882
4086,0.348,0.195,0.88
4110,0.349,0.197,0.884
4130,0.347,0.198,0.889
4155,0.352,0.196,0.88
4176,0.352,0.203,0.877
4200,0.346,0.198,0.883
4221,0.349,0.2,0.879
4245,0.35,0.202,0.879
4265,0.346,0.196,0.884
4290,0.353,0.196,0.886
4311,0.349,0.198,0.887
4335,0.35,0.197,0.89
4360,0.346,0.194,0.885
4380,0.347,0.191,0.882
4405,0.349,0.201,0.883
4425,0.348,0.196,0.892
4450,0.349,0.192,0.883
4471,0.349,0.191,0.88
4495,0.352,0.194,0.878
4515,0.352,0.198,0.88
4540,0.348,0.196,0.88
4560,0.348,0.192,0.883
4585,0.347,0.199,0.879
4609,0.353,0.195,0.887
4630,0.351,0.203,0.877
4655,0.354,0.203,0.881
4676,0.349,0.197,0.883
4700,0.351,0.197,0.878
4721,0.349,0.2,0.889
4745,0.353,0.195,0.877
4765,0.349,0.192,0.883
4790,0.351,0.199,0.885
4811,0.352,0.194,0.883
4835,0.351,0.202,0.873
4856,0.368,0.196,0.882
4880,0.27,0.259,0.865
4902,0.393,0.141,0.903
4925,0.329,0.198,0.902
4946,0.331,0.202,0.876
4971,0.339,0.205,0.896
4995,0.352,0.197,0.893
5015,0.299,0.388,0.406
5040,0.471,0.255,0.464
5061,0.328,0.242,0.796
5085,0.354,0.207,0.846
5106,0.344,0.219,0.827
5130,0.364,0.173,0.926
5150,0.388,0.183,0.883
5175,0.319,0.253,0.831
5196,0.322,0.214,0.914
5224,0.442,0.208,0.646
5261,0.394,0.144,0.926
5294,0.331,0.215,0.893
5327,0.315,0.237,0.831
5363,0.394,0.159,0.925
5392,0.286,0.245,0.883
5413,0.334,0.192,0.927
5433,0.311,0.237,0.868
5458,0.292,0.25,0.871
5478,0.274,0.281,0.825
5498,0.334,0.194,0.92
5523,0.311,0.211,0.922
5544,0.32,0.221,0.88
5576,0.292,0.246,0.881
5605,0.32,0.223,0.89
5633,0.316,0.224,0.88
5662,0.329,0.206,0.905
5691,0.308,0.227,0.889
5720,0.318,0.22,0.886
5748,0.319,0.214,0.904
5773,0.317,0.216,0.908
5801,0.316,0.224,0.893
5830,0.311,0.228,0.874
5859,0.305,0.223,0.891
5892,0.304,0.218,0.9
5921,0.316,0.223,0.889
5949,0.311,0.225,0.882
5970,0.321,0.219,0.877
5991,0.32,0.22,0.892
6014,0.315,0.225,0.889
6035,0.313,0.23,0.89
6056,0.31,0.233,0.881
6080,0.314,0.221,0.886
6100,0.317,0.221,0.886
6125,0.31,0.223,0.885
6146,0.315,0.219,0.888
6166,0.308,0.223,0.886
6191,0.318,0.225,0.888
6211,0.312,0.22,0.891
6232,0.31,0.229,0.888
6260,0.316,0.22,0.896
6289,0.315,0.224,0.895
6322,0.312,0.215,0.898
6351,0.312,0.221,0.887
6375,0.315,0.223,0.895
6404,0.308,0.227,0.893
6432,0.313,0.227,0.893
6462,0.312,0.224,0.891
6490,0.315,0.219,0.886
6510,0.314,0.23,0.882
6535,0.311,0.225,0.878
6556,0.313,0.222,0.887
6576,0.313,0.222,0.888
6600,0.319,0.22,0.893
6621,0.309,0.228,0.891
6641,0.314,0.221,0.891
6670,0.313,0.227,0.89
6698,0.316,0.223,0.892
6728,0.311,0.228,0.885
6756,0.322,0.222,0.896
6785,0.318,0.219,0.891
6813,0.314,0.226,0.891
6834,0.31,0.223,0.885
6858,0.322,0.227,0.885
6879,0.31,0.226,0.886
6899,0.314,0.226,0.899
6924,0.315,0.221,0.894
6945,0.312,0.22,0.889
6965,0.318,0.227,0.895
6990,0.313,0.226,0.886
7010,0.309,0.225,0.882
7030,0.312,0.222,0.89
7055,0.314,0.226,0.885
7075,0.314,0.228,0.88
7096,0.31,0.224,0.887
7121,0.316,0.222,0.886
7141,0.315,0.227,0.89
7162,0.318,0.22,0.895
7186,0.313,0.227,0.883
7207,0.316,0.227,0.89
7227,0.306,0.22,0.89
7251,0.309,0.227,0.888
7272,0.312,0.223,0.892
7292,0.313,0.225,0.897
7317,0.315,0.22,0.884
7338,0.31,0.222,0.89
7358,0.313,0.226,0.892
7382,0.315,0.224,0.881
7403,0.316,0.222,0.894
7424,0.318,0.221,0.889
7448,0.317,0.224,0.891
7469,0.314,0.222,0.895
7489,0.31,0.233,0.894
7514,0.312,0.222,0.887
7534,0.314,0.229,0.887
7555,0.314,0.218,0.891
7579,0.307,0.224,0.881
7600,0.317,0.229,0.887
7620,0.31,0.224,0.893
7645,0.314,0.225,0.884
7665,0.314,0.227,0.884
7686,0.32,0.222,0.88
7710,0.309,0.225,0.895
7731,0.317,0.226,0.894
7751,0.321,0.227,0.891
7776,0.316,0.226,0.891
7796,0.31,0.225,0.887
7817,0.311,0.226,0.895
7842,0.319,0.231,0.885
7862,0.315,0.221,0.882
7882,0.319,0.226,0.884
7907,0.313,0.223,0.888
7928,0.316,0.223,0.896
7948,0.323,0.217,0.889
7973,0.307,0.224,0.909
7993,0.314,0.229,0.89
8013,0.306,0.222,0.899
8038,0.316,0.229,0.896
8059,0.334,0.215,0.885
8079,0.303,0.233,0.887
8104,0.344,0.208,0.884
8125,0.306,0.235,0.888
8145,0.312,0.226,0.899
8169,0.335,0.206,0.888
8189,0.304,0.229,0.878
8210,0.341,0.215,0.878
8235,0.272,0.25,0.888
8255,0.349,0.199,0.903
8276,0.302,0.241,0.888
8300,0.323,0.218,0.869
8320,0.312,0.228,0.868
8341,0.311,0.225,0.894
8365,0.32,0.221,0.9
8386,0.31,0.228,0.884
8407,0.316,0.218,0.885
8431,0.324,0.219,0.888
8452,0.315,0.219,0.88
8473,0.318,0.215,0.891
8497,0.323,0.224,0.892
8517,0.317,0.227,0.89
8538,0.314,0.225,0.885
8562,0.32,0.224,0.881
8582,0.316,0.217,0.886
8603,0.331,0.218,0.888
8628,0.312,0.221,0.882
8648,0.335,0.219,0.88
8669,0.326,0.215,0.887
8694,0.322,0.226,0.893
8714,0.32,0.225,0.889
8734,0.324,0.216,0.887
8759,0.33,0.226,0.89
8779,0.324,0.224,0.885
8800,0.332,0.218,0.883
8824,0.327,0.214,0.889
8845,0.337,0.212,0.887
8865,0.327,0.221,0.88
8890,0.327,0.223,0.882
8911,0.332,0.221,0.876
8931,0.305,0.233,0.878
8955,0.331,0.206,0.898
8976,0.324,0.211,0.893
8996,0.334,0.214,0.888
9021,0.319,0.223,0.884
9041,0.334,0.222,0.887
9062,0.328,0.222,0.872
9086,0.324,0.222,0.886
9107,0.33,0.215,0.898
9127,0.326,0.219,0.884
9152,0.327,0.22,0.892
9172,0.322,0.217,0.892
9197,0.317,0.217,0.888
9217,0.326,0.215,0.888
9238,0.329,0.219,0.886
9262,0.319,0.221,0.89
9283,0.323,0.222,0.88
9303,0.321,0.22,0.887
9328,0.323,0.217,0.887
9348,0.323,0.218,0.886
9369,0.328,0.22,0.889
9393,0.316,0.225,0.883
9414,0.322,0.217,0.887
9436,0.318,0.223,0.884
9459,0.326,0.221,0.888
9479,0.32,0.218,0.882
9500,0.323,0.216,0.893
9525,0.318,0.219,0.882
9545,0.325,0.222,0.89
9566,0.322,0.219,0.878
9590,0.321,0.224,0.886
9611,0.322,0.222,0.879
9631,0.325,0.218,0.893
9656,0.325,0.218,0.882
9676,0.325,0.217,0.894
9697,0.324,0.215,0.885
9721,0.331,0.212,0.884
9742,0.327,0.217,0.899
9762,0.328,0.219,0.892
9787,0.325,0.224,0.883
9808,0.327,0.221,0.884
9828,0.329,0.211,0.885
9853,0.331,0.213,0.887
9873,0.328,0.22,0.887
9893,0.328,0.218,0.885
9918,0.324,0.214,0.88
9939,0.329,0.219,0.882
9959,0.328,0.214,0.887
9983,0.332,0.212,0.882
10004,0.324,0.223,0.873
10025,0.329,0.22,0.882
10049,0.326,0.217,0.89
10070,0.329,0.211,0.879
10090,0.332,0.214,0.881
10114,0.324,0.211,0.889
10135,0.329,0.219,0.894
10156,0.335,0.212,0.885
10180,0.327,0.215,0.889
10200,0.332,0.211,0.874
10221,0.327,0.218,0.883
10245,0.331,0.219,0.878
10266,0.325,0.217,0.884
10287,0.33,0.213,0.885
10311,0.327,0.219,0.882
10331,0.33,0.214,0.881
10352,0.323,0.218,0.885
10377,0.327,0.221,0.889
10397,0.333,0.22,0.889
10418,0.324,0.22,0.892
10442,0.328,0.222,0.878
10463,0.325,0.22,0.882
10483,0.329,0.219,0.88
10508,0.327,0.213,0.884
10528,0.328,0.214,0.886
10548,0.331,0.217,0.874
10573,0.326,0.221,0.88
10593,0.324,0.214,0.886
10614,0.325,0.213,0.884
10639,0.333,0.215,0.885
10659,0.325,0.216,0.887
10680,0.327,0.211,0.875
10704,0.338,0.216,0.886
10725,0.331,0.215,0.893
10746,0.336,0.22,0.893
10770,0.33,0.218,0.882
10791,0.33,0.219,0.883
10811,0.334,0.215,0.888
10836,0.343,0.21,0.879
10856,0.33,0.212,0.886
10877,0.338,0.219,0.886
10901,0.332,0.211,0.879
10922,0.333,0.216,0.89
10942,0.332,0.215,0.887
10966,0.332,0.214,0.885
10987,0.333,0.21,0.89
11008,0.332,0.209,0.894
11032,0.332,0.215,0.883
11052,0.333,0.223,0.872
11073,0.33,0.217,0.875
11097,0.334,0.212,0.885
11118,0.333,0.207,0.892
11139,0.331,0.214,0.891
11163,0.338,0.21,0.885
11184,0.333,0.213,0.88
11204,0.333,0.216,0.887
11228,0.335,0.214,0.879
11249,0.334,0.214,0.881
11270,0.333,0.211,0.893
11294,0.331,0.213,0.881
11314,0.339,0.21,0.882
11335,0.331,0.222,0.881
11360,0.345,0.204,0.881
11380,0.322,0.222,0.878
11400,0.336,0.213,0.881
11425,0.337,0.214,0.885
11446,0.335,0.201,0.888
11466,0.338,0.214,0.879
11490,0.336,0.215,0.88
11511,0.337,0.211,0.891
11531,0.333,0.215,0.89
11556,0.331,0.214,0.893
11577,0.338,0.215,0.889
11597,0.336,0.216,0.874
11622,0.329,0.216,0.89
11642,0.335,0.214,0.884
11663,0.333,0.217,0.884
11687,0.334,0.218,0.883
11708,0.335,0.208,0.887
11729,0.334,0.21,0.878
11753,0.333,0.217,0.885
11774,0.333,0.218,0.879
11794,0.335,0.209,0.88
11818,0.333,0.217,0.885
11839,0.33,0.207,0.887
11860,0.333,0.215,0.89
11884,0.334,0.214,0.881
11905,0.338,0.216,0.88
11925,0.323,0.219,0.88
11949,0.33,0.211,0.887
11970,0.333,0.21,0.886
11991,0.334,0.215,0.878
12015,0.333,0.208,0.891
12035,0.338,0.212,0.886
12056,0.337,0.216,0.889
12080,0.329,0.219,0.877
12101,0.326,0.213,0.886
12122,0.335,0.21,0.885
12146,0.34,0.208,0.881
12167,0.336,0.214,0.891
12187,0.337,0.214,0.878
12212,0.337,0.214,0.882
12232,0.334,0.213,0.891
12252,0.337,0.218,0.882
12278,0.337,0.209,0.883
12297,0.33,0.219,0.882
12318,0.339,0.212,0.881
12342,0.34,0.211,0.878
12363,0.333,0.213,0.887
12383,0.334,0.217,0.895
12409,0.336,0.21,0.884
12429,0.334,0.216,0.878
12449,0.337,0.204,0.887
12474,0.335,0.218,0.891
12494,0.329,0.21,0.885
12514,0.327,0.213,0.878
12539,0.33,0.214,0.878
12560,0.335,0.211,0.891
12580,0.334,0.212,0.882
12605,0.333,0.21,0.892
12626,0.338,0.215,0.879
12646,0.338,0.214,0.885
12671,0.341,0.216,0.879
12691,0.336,0.209,0.889
12711,0.334,0.214,0.885
12736,0.329,0.21,0.883
12756,0.338,0.218,0.884
12777,0.334,0.218,0.885
12801,0.337,0.21,0.882
12822,0.337,0.212,0.894
12846,0.338,0.212,0.879
12867,0.332,0.209,0.87
12888,0.333,0.216,0.875
12912,0.337,0.212,0.888
12932,0.339,0.217,0.885
12953,0.333,0.208,0.878
12978,0.335,0.213,0.876
12998,0.333,0.216,0.876
13018,0.336,0.217,0.874
13043,0.33,0.213,0.879
13064,0.332,0.211,0.888
13084,0.339,0.212,0.886
13108,0.333,0.219,0.877
13129,0.337,0.219,0.882
13150,0.336,0.209,0.887
13174,0.342,0.209,0.879
13195,0.337,0.214,0.886
13215,0.33,0.212,0.888
13240,0.328,0.211,0.884
13261,0.335,0.214,0.877
13280,0.33,0.212,0.874
13305,0.332,0.206,0.881
13326,0.337,0.211,0.879
13346,0.329,0.212,0.882
13371,0.33,0.217,0.885
13391,0.328,0.213,0.886
13412,0.337,0.215,0.881
13436,0.334,0.21,0.885
13457,0.332,0.216,0.888
13478,0.336,0.213,0.887
13502,0.338,0.21,0.884
13522,0.337,0.216,0.891
13543,0.326,0.218,0.875
13567,0.323,0.212,0.881
13589,0.33,0.213,0.885
13609,0.331,0.215,0.885
13633,0.331,0.207,0.886
13654,0.337,0.216,0.88
13674,0.334,0.209,0.88
13698,0.336,0.214,0.879
13719,0.332,0.216,0.891
13739,0.331,0.212,0.89
13764,0.334,0.214,0.882
13785,0.34,0.214,0.893
13805,0.331,0.213,0.885
13829,0.331,0.209,0.876
13850,0.336,0.214,0.886
13871,0.337,0.215,0.891
13895,0.333,0.215,0.892
13915,0.336,0.215,0.882
13936,0.333,0.211,0.878
13961,0.336,0.213,0.881
13981,0.331,0.209,0.882
14002,0.331,0.219,0.882
14027,0.334,0.217,0.882
14047,0.339,0.209,0.884
14067,0.333,0.213,0.884
14092,0.336,0.216,0.884
14112,0.335,0.211,0.881
14132,0.333,0.214,0.887
14157,0.333,0.217,0.885
14178,0.338,0.215,0.879
14198,0.336,0.221,0.884
14223,0.331,0.212,0.885
14243,0.332,0.213,0.877
14263,0.334,0.209,0.887
14288,0.336,0.214,0.881
14308,0.333,0.218,0.891
14329,0.333,0.213,0.875
14354,0.333,0.212,0.885
14375,0.332,0.214,0.885
14395,0.333,0.213,0.878
14419,0.339,0.216,0.893
14440,0.334,0.215,0.882
14461,0.332,0.209,0.885
14485,0.34,0.216,0.881
14505,0.336,0.212,0.876
14526,0.339,0.213,0.883
14550,0.332,0.209,0.882
14571,0.336,0.208,0.885
14591,0.335,0.214,0.886
14615,0.33,0.215,0.889
14636,0.331,0.213,0.875
14657,0.339,0.21,0.888
14681,0.333,0.217,0.884
14702,0.334,0.216,0.879
14723,0.331,0.213,0.881
14747,0.338,0.213,0.885
14768,0.335,0.209,0.892
14788,0.333,0.211,0.88
14812,0.331,0.207,0.883
14833,0.338,0.221,0.884
14854,0.335,0.212,0.882
14878,0.331,0.219,0.888
14898,0.335,0.217,0.888
14919,0.335,0.218,0.887
14943,0.332,0.212,0.884
14964,0.335,0.216,0.882
14984,0.339,0.212,0.886
15009,0.337,0.211,0.892
15030,0.333,0.214,0.88
15050,0.335,0.214,0.884
15075,0.333,0.216,0.882
15095,0.332,0.216,0.882
15115,0.336,0.213,0.878
15140,0.333,0.211,0.879
15161,0.336,0.213,0.881
15181,0.335,0.216,0.89
15205,0.331,0.21,0.883
15226,0.334,0.209,0.885
15247,0.334,0.211,0.891
15271,0.335,0.209,0.882
15292,0.333,0.215,0.882
15312,0.333,0.22,0.883
15337,0.337,0.211,0.884
15357,0.33,0.204,0.886
15378,0.333,0.211,0.88
15402,0.331,0.217,0.884
15423,0.328,0.212,0.88
15443,0.337,0.221,0.881
15467,0.334,0.215,0.892
15489,0.335,0.213,0.877
15509,0.332,0.209,0.886
15533,0.328,0.213,0.878
15554,0.337,0.214,0.894
15574,0.338,0.212,0.887
15599,0.333,0.214,0.885
15619,0.331,0.206,0.888
15640,0.336,0.215,0.882
15664,0.333,0.208,0.881
15685,0.332,0.216,0.884
15705,0.337,0.215,0.884
15730,0.333,0.212,0.885
15751,0.333,0.212,0.881
15771,0.337,0.219,0.885
15795,0.336,0.21,0.888
15816,0.336,0.207,0.88
15837,0.333,0.208,0.881
15861,0.337,0.216,0.882
15881,0.336,0.21,0.88
15902,0.34,0.22,0.885
15927,0.337,0.208,0.884
15947,0.335,0.217,0.884
15968,0.328,0.209,0.889
15992,0.331,0.214,0.889
16013,0.34,0.214,0.885
16033,0.334,0.214,0.88
16057,0.331,0.21,0.885
16078,0.34,0.216,0.872
16098,0.337,0.21,0.879
16123,0.335,0.212,0.887
16144,0.332,0.213,0.883
16164,0.339,0.211,0.884
16189,0.329,0.214,0.871
16209,0.331,0.219,0.89
16230,0.336,0.218,0.885
16254,0.335,0.215,0.878
16275,0.332,0.209,0.883
16295,0.332,0.216,0.881
16320,0.335,0.216,0.889
16340,0.332,0.219,0.885
16361,0.331,0.219,0.893
16385,0.335,0.216,0.885
16406,0.329,0.217,0.883
16426,0.336,0.217,0.879
16451,0.328,0.208,0.889
16472,0.341,0.208,0.887
16496,0.338,0.221,0.88
16517,0.33,0.215,0.879
16537,0.335,0.218,0.894
16561,0.335,0.223,0.888
16582,0.336,0.216,0.881
16603,0.336,0.22,0.886
16627,0.336,0.214,0.881
16647,0.328,0.212,0.875
16668,0.334,0.214,0.881
16692,0.329,0.213,0.891
16713,0.336,0.21,0.883
16733,0.333,0.216,0.886
16758,0.338,0.208,0.883
16778,0.336,0.212,0.881
16799,0.335,0.216,0.886
16823,0.336,0.217,0.893
16844,0.338,0.208,0.88
16864,0.332,0.217,0.887
16889,0.34,0.219,0.879
16909,0.335,0.211,0.885
16930,0.334,0.208,0.885
16955,0.336,0.217,0.886
16975,0.339,0.211,0.888
16995,0.333,0.213,0.885
17020,0.331,0.215,0.882
17041,0.331,0.213,0.877
17061,0.333,0.214,0.881
17086,0.339,0.216,0.888
17106,0.332,0.215,0.888
17127,0.337,0.21,0.887
17151,0.337,0.217,0.889
17171,0.334,0.212,0.893
17192,0.338,0.209,0.885
17216,0.333,0.211,0.882
17237,0.336,0.209,0.89
17257,0.338,0.213,0.885
17282,0.329,0.21,0.889
17303,0.332,0.217,0.882
17323,0.341,0.214,0.888
17347,0.333,0.213,0.896
17369,0.332,0.215,0.886
17389,0.334,0.206,0.878
17413,0.331,0.217,0.885
17433,0.332,0.214,0.89
17454,0.334,0.218,0.886
17479,0.334,0.213,0.889
17499,0.333,0.212,0.89
17520,0.333,0.211,0.881
17544,0.334,0.215,0.887
17564,0.328,0.212,0.884
17586,0.338,0.207,0.885
17610,0.333,0.215,0.881
17630,0.336,0.214,0.887
17651,0.333,0.214,0.89
17675,0.332,0.215,0.887
17696,0.337,0.21,0.884
17716,0.329,0.21,0.878
17741,0.338,0.213,0.889
17761,0.334,0.205,0.882
17782,0.336,0.213,0.879
17807,0.328,0.208,0.887
17828,0.333,0.211,0.881
17847,0.335,0.216,0.885
17872,0.328,0.209,0.892
17892,0.333,0.21,0.877
17913,0.336,0.204,0.884
17938,0.34,0.214,0.876
17958,0.335,0.207,0.883
17978,0.337,0.214,0.882
18003,0.34,0.212,0.892
18023,0.333,0.213,0.879
18044,0.334,0.212,0.88
18069,0.336,0.214,0.882
18089,0.339,0.213,0.892
18110,0.332,0.214,0.888
18134,0.335,0.209,0.88
18154,0.336,0.211,0.882
18175,0.333,0.216,0.884
18199,0.333,0.213,0.881
18220,0.341,0.215,0.88
18241,0.335,0.21,0.888
18265,0.334,0.212,0.882
18285,0.33,0.213,0.887
18306,0.337,0.213,0.88
18330,0.329,0.211,0.883
18351,0.331,0.211,0.884
18372,0.337,0.21,0.881
18396,0.336,0.214,0.877
18417,0.336,0.208,0.879
18438,0.339,0.21,0.878
18461,0.338,0.216,0.886
18482,0.337,0.215,0.882
18503,0.336,0.216,0.885
18527,0.33,0.209,0.886
18547,0.336,0.215,0.893
18568,0.328,0.21,0.89
18593,0.336,0.211,0.885
18613,0.335,0.216,0.882
18634,0.335,0.216,0.885
18658,0.337,0.211,0.882
18679,0.329,0.214,0.875
18699,0.342,0.208,0.891
18724,0.339,0.214,0.883
18744,0.34,0.208,0.885
18765,0.33,0.214,0.877
18789,0.328,0.212,0.879
18810,0.336,0.212,0.887
18830,0.334,0.212,0.883
18855,0.34,0.216,0.886
18876,0.332,0.211,0.888
18896,0.335,0.221,0.883
18920,0.331,0.216,0.881
18941,0.332,0.215,0.881
18962,0.342,0.214,0.88
18986,0.336,0.206,0.882
19007,0.334,0.206,0.885
19027,0.338,0.21,0.883
19052,0.34,0.206,0.882
19072,0.338,0.218,0.889
19093,0.333,0.204,0.875
19117,0.33,0.216,0.888
19138,0.335,0.216,0.877
19158,0.331,0.217,0.883
19182,0.332,0.213,0.886
19203,0.336,0.211,0.889
19224,0.342,0.208,0.886
19248,0.334,0.213,0.883
19269,0.333,0.217,0.887
19289,0.334,0.208,0.883
19314,0.332,0.215,0.878
19334,0.333,0.209,0.878
19355,0.334,0.217,0.893
19379,0.335,0.21,0.882
19399,0.333,0.208,0.882
19420,0.333,0.215,0.882
19445,0.337,0.218,0.882
19465,0.331,0.217,0.885
19486,0.336,0.217,0.875
19510,0.328,0.211,0.875
19531,0.337,0.21,0.893
19551,0.336,0.213,0.887
19576,0.338,0.206,0.889
19596,0.335,0.211,0.885
19617,0.336,0.212,0.886
19641,0.335,0.216,0.883
19662,0.333,0.212,0.887
19682,0.335,0.21,0.878
19707,0.341,0.215,0.889
19727,0.33,0.21,0.883
19748,0.337,0.209,0.884
19773,0.333,0.213,0.88
19793,0.334,0.211,0.88
19813,0.33,0.21,0.88
19838,0.334,0.214,0.882
19858,0.338,0.217,0.881
19879,0.335,0.208,0.883
19904,0.329,0.209,0.885
19924,0.334,0.212,0.887
19944,0.334,0.21,0.883
19969,0.33,0.209,0.883
19990,0.337,0.208,0.882
20010,0.341,0.21,0.882
20035,0.334,0.208,0.884
20055,0.335,0.214,0.894
20075,0.338,0.216,0.881
20100,0.329,0.212,0.887
20121,0.336,0.209,0.886
20145,0.33,0.211,0.888
20165,0.337,0.212,0.884
20186,0.334,0.214,0.877
20210,0.335,0.211,0.888
20231,0.333,0.215,0.888
20252,0.332,0.212,0.879
20276,0.339,0.213,0.88
20296,0.331,0.214,0.885
20317,0.333,0.214,0.887
20342,0.335,0.21,0.879
20362,0.334,0.213,0.876
20383,0.333,0.21,0.874
20407,0.333,0.216,0.883
20428,0.333,0.214,0.884
20448,0.335,0.211,0.884
20473,0.336,0.212,0.895
20494,0.335,0.214,0.89
20514,0.332,0.213,0.894
20538,0.333,0.219,0.884
20559,0.332,0.207,0.88
20579,0.333,0.215,0.883
20604,0.336,0.212,0.885
20624,0.338,0.21,0.885
20645,0.333,0.211,0.884
20669,0.335,0.21,0.892
20690,0.339,0.21,0.888
20711,0.334,0.214,0.886
20735,0.338,0.215,0.88
20756,0.338,0.216,0.884
20776,0.335,0.21,0.89
20801,0.337,0.209,0.889
20821,0.332,0.215,0.889
