time_ms,command
1293,d
1358,stop
2271,d
2406,stop
3250,d
3312,stop
3630,d
3871,stop
4079,d
4248,stop
4426,d
4560,stop
4690,d
4814,stop
5010,a
5122,stop
5398,a
6071,stop
6126,d
6794,stop
6894,a
7592,stop
7638,d
8198,stop
8269,a
8882,stop
8956,d
9453,stop
9564,a
10160,stop
12754,d
13241,stop
13373,a
13743,stop
