time_ms,command
802,w
937,stop
1541,s
1689,stop
2059,w
2201,stop
2775,s
2890,stop
3330,w
3483,stop
3947,s
4058,stop
4419,w
4555,stop
4924,s
5020,stop
5819,w
5933,stop
6240,w
6350,stop
6866,w
6966,stop
7397,s
7518,stop
8048,s
8155,stop
8449,w
8542,stop
8981,s
9089,stop
9379,w
9499,stop
9777,w
9954,stop
11200,w
11332,stop
11646,w
11762,stop
12132,s
13644,w
15229,stop
15311,w
15401,stop
15466,w
15607,stop
