time_ms,command
3082,w
3450,stop
3640,w
3957,stop
4189,w
4610,stop
4748,s
5163,stop
5192,a
5485,d
5883,stop
6161,a
6415,stop
6570,d
6744,stop
41828,w
42152,stop
43771,w
44613,stop
54018,w
54800,stop
68931,w
69576,stop
73058,s
73256,stop
75264,s
75336,stop
78771,s
78897,stop
89687,w
90413,stop
