time_ms,command
2124,w
2633,stop
3071,a
3429,stop
3492,d
3885,stop
3903,a
4317,stop
4349,d
4719,stop
4761,a
5006,stop
19980,a
20094,stop
20291,d
20365,stop
21215,w
21562,stop
21914,w
22115,stop
