time_ms,command
519,w
1002,stop
1254,w
1716,stop
1949,w
2260,stop
2803,w
3178,stop
3494,w
3886,stop
4076,w
4408,stop
4586,w
4938,stop
5110,w
5442,stop
5592,w
5849,stop
6086,s
6369,stop
7035,s
7281,stop
7391,s
7615,stop
7768,s
8013,stop
8148,s
8411,stop
8533,s
8767,stop
8886,s
9110,stop
9519,s
9671,stop
