time_ms,ax,ay,az
3639,0.185,0.052,0.913
3664,0.181,0.042,0.936
3684,0.16,0.063,0.945
3709,0.182,0.04,0.94
3730,0.192,0.039,0.934
3754,0.199,0.037,0.928
3775,0.18,0.046,0.939
3799,0.174,0.051,0.945
3820,0.186,0.038,0.947
3844,0.177,0.045,0.947
3869,0.166,0.059,0.931
3889,0.189,0.051,0.933
3914,0.188,0.035,0.931
3934,0.181,0.044,0.941
3959,0.186,0.045,0.929
3979,0.187,0.038,0.935
4004,0.188,0.046,0.933
4025,0.187,0.045,0.943
4049,0.182,0.041,0.938
4070,0.183,0.046,0.948
4094,0.182,0.046,0.934
4119,0.197,0.033,0.955
4139,0.171,0.048,0.928
4164,0.191,0.045,0.949
4184,0.182,0.041,0.94
4209,0.185,0.042,0.948
4229,0.195,0.046,0.942
4254,0.181,0.042,0.937
4274,0.178,0.036,0.948
4299,0.166,0.056,0.932
4319,0.192,0.037,0.94
4344,0.173,0.054,0.931
4368,0.192,0.033,0.952
4389,0.173,0.05,0.943
4414,0.174,0.042,0.945
4434,0.181,0.038,0.937
4459,0.177,0.045,0.936
4479,0.176,0.056,0.931
4504,0.199,0.032,0.925
4524,0.187,0.043,0.934
4549,0.173,0.034,0.947
4569,0.17,0.052,0.955
4594,0.196,0.044,0.931
4618,0.186,0.049,0.938
4639,0.187,0.036,0.938
4663,0.179,0.043,0.951
4684,0.189,0.046,0.938
4708,0.181,0.043,0.949
4729,0.18,0.042,0.94
4754,0.189,0.039,0.938
4774,0.188,0.036,0.93
4799,0.181,0.046,0.95
4819,0.18,0.047,0.933
4844,0.193,0.042,0.945
4864,0.181,0.046,0.938
4889,0.186,0.049,0.934
4913,0.183,0.046,0.937
4934,0.171,0.044,0.943
4958,0.187,0.043,0.934
4979,0.175,0.046,0.929
5003,0.187,0.044,0.925
5024,0.192,0.043,0.923
5048,0.195,0.043,0.928
5069,0.207,0.03,0.924
5094,0.179,0.04,0.95
5114,0.173,0.052,0.932
5139,0.188,0.043,0.932
5163,0.185,0.044,0.934
5184,0.178,0.044,0.94
5208,0.183,0.046,0.937
5229,0.177,0.042,0.939
5253,0.181,0.044,0.934
5274,0.189,0.04,0.934
5298,0.179,0.046,0.943
5319,0.184,0.048,0.943
5343,0.177,0.042,0.938
5364,0.179,0.036,0.931
5388,0.177,0.043,0.953
5413,0.187,0.039,0.935
5434,0.182,0.042,0.93
5458,0.184,0.04,0.941
5479,0.185,0.046,0.942
5503,0.192,0.043,0.947
5524,0.178,0.044,0.949
5548,0.187,0.04,0.938
5569,0.187,0.04,0.944
5593,0.191,0.04,0.945
5614,0.185,0.041,0.943
5638,0.187,0.043,0.928
5663,0.188,0.049,0.928
5683,0.177,0.045,0.938
5708,0.186,0.044,0.94
5728,0.186,0.047,0.945
5753,0.182,0.05,0.946
5773,0.183,0.042,0.952
5798,0.187,0.038,0.937
5819,0.178,0.036,0.942
5843,0.193,0.045,0.932
5863,0.184,0.044,0.939
5888,0.178,0.042,0.956
5913,0.174,0.052,0.951
5933,0.183,0.043,0.934
5958,0.192,0.042,0.938
5979,0.182,0.044,0.94
6003,0.173,0.042,0.939
6023,0.192,0.037,0.934
6048,0.186,0.045,0.951
6068,0.19,0.037,0.945
6093,0.19,0.039,0.94
6113,0.182,0.041,0.932
6138,0.185,0.048,0.921
6158,0.181,0.039,0.939
6183,0.188,0.047,0.932
6207,0.186,0.044,0.948
6228,0.189,0.041,0.938
6253,0.186,0.042,0.929
6273,0.191,0.037,0.931
6298,0.18,0.044,0.935
6318,0.185,0.043,0.938
6343,0.191,0.043,0.932
6363,0.184,0.041,0.947
6389,0.189,0.04,0.935
6408,0.187,0.044,0.955
6433,0.199,0.043,0.928
6457,0.19,0.048,0.935
6478,0.186,0.048,0.937
6502,0.175,0.054,0.923
6523,0.183,0.043,0.948
6548,0.189,0.044,0.927
6568,0.184,0.041,0.933
6593,0.188,0.039,0.957
6613,0.185,0.046,0.941
6638,0.18,0.036,0.936
6658,0.184,0.033,0.936
6683,0.188,0.038,0.93
6707,0.183,0.047,0.938
6728,0.181,0.046,0.956
6752,0.178,0.048,0.943
6773,0.192,0.044,0.924
6797,0.186,0.039,0.923
6818,0.174,0.048,0.938
6843,0.181,0.047,0.947
6863,0.195,0.04,0.951
6888,0.178,0.046,0.938
6908,0.182,0.047,0.946
6932,0.183,0.043,0.943
6957,0.181,0.042,0.938
6978,0.187,0.042,0.941
7002,0.191,0.044,0.944
7023,0.192,0.04,0.944
7047,0.184,0.045,0.936
7068,0.192,0.042,0.932
7092,0.184,0.041,0.939
7113,0.183,0.042,0.945
7137,0.182,0.044,0.942
7158,0.182,0.046,0.94
7182,0.183,0.042,0.936
7207,0.184,0.045,0.941
7227,0.192,0.044,0.936
7253,0.187,0.042,0.946
7273,0.182,0.045,0.935
7293,0.19,0.042,0.931
7317,0.18,0.045,0.942
7338,0.186,0.04,0.937
7363,0.187,0.042,0.928
7383,0.188,0.046,0.948
7408,0.185,0.043,0.94
7428,0.183,0.044,0.944
7453,0.19,0.038,0.944
7473,0.182,0.046,0.939
7498,0.186,0.042,0.931
7518,0.182,0.045,0.943
7543,0.183,0.042,0.934
7563,0.187,0.044,0.947
7588,0.182,0.051,0.944
7608,0.178,0.044,0.942
7633,0.183,0.043,0.945
7654,0.186,0.042,0.937
7678,0.178,0.041,0.936
7698,0.186,0.039,0.942
7723,0.183,0.042,0.94
7743,0.185,0.037,0.935
7768,0.185,0.038,0.93
7788,0.185,0.043,0.939
7813,0.183,0.044,0.938
7834,0.177,0.042,0.935
7858,0.183,0.048,0.936
7879,0.181,0.039,0.944
7904,0.185,0.042,0.948
7924,0.185,0.042,0.936
7948,0.179,0.041,0.939
7969,0.185,0.044,0.938
7993,0.182,0.042,0.937
8014,0.184,0.035,0.932
8038,0.183,0.045,0.938
8059,0.185,0.048,0.931
8083,0.189,0.046,0.936
8104,0.184,0.043,0.948
8124,0.185,0.042,0.943
8149,0.183,0.042,0.933
8170,0.179,0.04,0.939
8194,0.182,0.045,0.946
8214,0.187,0.043,0.928
8239,0.185,0.046,0.944
8260,0.179,0.042,0.941
8284,0.18,0.044,0.941
8305,0.183,0.041,0.933
8329,0.179,0.04,0.938
8350,0.184,0.043,0.944
8374,0.182,0.041,0.947
8395,0.186,0.043,0.944
8420,0.181,0.044,0.941
8440,0.185,0.042,0.945
8464,0.188,0.038,0.941
8485,0.18,0.049,0.94
8509,0.185,0.042,0.945
8530,0.186,0.048,0.947
8554,0.185,0.035,0.938
8579,0.177,0.045,0.946
8599,0.185,0.042,0.938
8624,0.185,0.035,0.938
8645,0.185,0.038,0.947
8669,0.189,0.044,0.931
8690,0.18,0.04,0.945
8714,0.184,0.042,0.935
8735,0.185,0.033,0.944
8759,0.186,0.035,0.939
8780,0.182,0.044,0.94
8804,0.178,0.049,0.948
8825,0.187,0.037,0.946
8849,0.186,0.04,0.94
8874,0.179,0.042,0.926
8895,0.181,0.043,0.947
8919,0.182,0.038,0.943
8940,0.192,0.041,0.946
8964,0.186,0.043,0.935
8984,0.175,0.042,0.943
9009,0.191,0.044,0.938
9029,0.181,0.045,0.939
9054,0.187,0.033,0.935
9075,0.183,0.042,0.945
9099,0.178,0.046,0.943
9124,0.182,0.047,0.938
9144,0.181,0.038,0.939
9169,0.196,0.039,0.931
9190,0.186,0.043,0.942
9214,0.181,0.045,0.939
9234,0.187,0.038,0.941
9259,0.176,0.044,0.947
9279,0.187,0.043,0.929
9304,0.187,0.037,0.936
9325,0.188,0.039,0.938
9349,0.186,0.043,0.941
9374,0.191,0.049,0.931
9394,0.172,0.049,0.954
9419,0.185,0.042,0.946
9440,0.179,0.053,0.926
9464,0.187,0.043,0.927
9484,0.175,0.045,0.955
9509,0.177,0.043,0.933
9529,0.183,0.046,0.939
9554,0.175,0.038,0.955
9574,0.184,0.045,0.935
9599,0.18,0.045,0.94
9619,0.189,0.044,0.933
9644,0.173,0.044,0.931
9669,0.187,0.039,0.936
9689,0.186,0.044,0.936
9714,0.181,0.046,0.939
9734,0.179,0.042,0.937
9759,0.192,0.041,0.924
9779,0.191,0.041,0.931
9804,0.179,0.042,0.942
9824,0.197,0.041,0.931
9849,0.181,0.049,0.934
9869,0.194,0.045,0.934
9894,0.193,0.048,0.936
9918,0.18,0.043,0.933
9939,0.188,0.042,0.939
9963,0.19,0.039,0.935
9984,0.172,0.05,0.941
10009,0.186,0.033,0.941
10029,0.175,0.047,0.937
10053,0.187,0.047,0.936
10074,0.169,0.05,0.953
10098,0.191,0.029,0.947
10119,0.186,0.034,0.931
10144,0.199,0.032,0.941
10168,0.187,0.047,0.938
10189,0.197,0.044,0.921
10213,0.191,0.045,0.921
10234,0.176,0.047,0.954
10258,0.18,0.045,0.935
10279,0.193,0.043,0.931
10304,0.186,0.046,0.941
10324,0.187,0.043,0.937
10348,0.183,0.043,0.938
10369,0.182,0.04,0.944
10393,0.189,0.042,0.927
10418,0.188,0.04,0.94
10438,0.175,0.036,0.963
10463,0.187,0.046,0.943
10483,0.188,0.04,0.938
10508,0.186,0.04,0.941
10529,0.186,0.04,0.944
10553,0.169,0.044,0.958
10574,0.176,0.048,0.949
10598,0.196,0.033,0.938
10619,0.184,0.042,0.952
10643,0.183,0.042,0.938
10664,0.183,0.037,0.944
10689,0.183,0.046,0.931
10713,0.184,0.041,0.938
10734,0.184,0.04,0.944
10758,0.185,0.047,0.937
10779,0.188,0.045,0.925
10803,0.18,0.045,0.938
10824,0.194,0.035,0.931
10848,0.22,0.026,0.946
10869,0.176,0.046,0.949
10893,0.186,0.043,0.941
10914,0.172,0.044,0.94
10938,0.182,0.045,0.935
10963,0.181,0.044,0.94
10983,0.188,0.043,0.932
11008,0.182,0.04,0.944
11029,0.179,0.045,0.939
11053,0.192,0.043,0.938
11074,0.185,0.045,0.931
11098,0.196,0.047,0.92
11118,0.184,0.044,0.946
11143,0.182,0.043,0.945
11163,0.186,0.045,0.931
11188,0.183,0.042,0.93
11213,0.196,0.043,0.92
11233,0.189,0.038,0.936
11258,0.176,0.042,0.966
11278,0.184,0.042,0.945
11303,0.179,0.042,0.943
11324,0.19,0.049,0.94
11348,0.182,0.038,0.941
11368,0.19,0.036,0.941
11393,0.176,0.044,0.944
11413,0.184,0.041,0.928
11438,0.19,0.041,0.942
11458,0.188,0.043,0.941
11483,0.19,0.043,0.955
11507,0.196,0.039,0.93
11528,0.179,0.05,0.941
11552,0.188,0.036,0.945
11574,0.187,0.04,0.932
11598,0.187,0.035,0.953
11618,0.183,0.04,0.939
11643,0.2,0.038,0.944
11663,0.172,0.054,0.94
11688,0.206,0.031,0.939
11708,0.182,0.043,0.944
11733,0.188,0.044,0.944
11757,0.183,0.044,0.944
11778,0.184,0.045,0.934
11803,0.181,0.046,0.939
11824,0.189,0.042,0.931
11847,0.188,0.042,0.935
11868,0.184,0.037,0.938
11892,0.188,0.041,0.946
11913,0.18,0.035,0.942
11938,0.186,0.044,0.942
11958,0.186,0.045,0.933
11983,0.187,0.04,0.945
12004,0.183,0.042,0.942
12024,0.181,0.041,0.932
12048,0.181,0.046,0.935
12069,0.193,0.04,0.948
12093,0.183,0.042,0.939
12114,0.186,0.044,0.948
12139,0.184,0.046,0.941
12159,0.182,0.041,0.941
12183,0.184,0.046,0.933
12204,0.186,0.039,0.948
12229,0.185,0.039,0.933
12249,0.172,0.057,0.942
12274,0.196,0.035,0.939
12294,0.195,0.034,0.933
12319,0.177,0.043,0.939
12339,0.194,0.038,0.938
12364,0.187,0.045,0.923
12384,0.175,0.051,0.949
12409,0.191,0.044,0.913
12429,0.172,0.05,0.954
12454,0.179,0.035,0.96
12474,0.197,0.04,0.931
12499,0.175,0.05,0.938
12520,0.192,0.044,0.938
12544,0.187,0.044,0.938
12564,0.187,0.046,0.939
12589,0.176,0.048,0.933
12609,0.195,0.045,0.924
12634,0.182,0.058,0.933
12654,0.208,0.035,0.925
12679,0.18,0.045,0.934
12699,0.21,0.029,0.937
12724,0.182,0.043,0.935
12744,0.189,0.047,0.946
12769,0.179,0.045,0.939
12790,0.185,0.045,0.935
12814,0.193,0.054,0.934
12834,0.188,0.039,0.935
12859,0.176,0.046,0.951
12880,0.196,0.038,0.948
12900,0.19,0.044,0.937
12925,0.177,0.048,0.935
12945,0.186,0.047,0.933
12970,0.183,0.047,0.934
12990,0.196,0.037,0.934
13015,0.183,0.042,0.936
13035,0.189,0.04,0.943
13060,0.185,0.042,0.941
13080,0.19,0.045,0.942
13105,0.183,0.042,0.948
13125,0.189,0.043,0.927
13150,0.192,0.044,0.93
13171,0.17,0.056,0.943
13195,0.189,0.041,0.945
13215,0.184,0.049,0.93
13241,0.187,0.041,0.946
13260,0.18,0.048,0.945
13285,0.19,0.041,0.943
13306,0.182,0.042,0.939
13330,0.183,0.041,0.946
13351,0.195,0.044,0.932
13375,0.186,0.045,0.941
13396,0.192,0.039,0.937
13420,0.178,0.036,0.929
13441,0.184,0.045,0.941
13465,0.182,0.038,0.932
13486,0.18,0.042,0.933
13510,0.179,0.054,0.93
13531,0.197,0.045,0.928
13556,0.192,0.048,0.929
13576,0.182,0.038,0.94
13601,0.198,0.046,0.929
13621,0.181,0.052,0.937
13645,0.192,0.049,0.945
13666,0.195,0.036,0.938
13690,0.205,0.036,0.912
13711,0.185,0.045,0.932
13731,0.194,0.045,0.941
13757,0.194,0.046,0.931
13777,0.196,0.038,0.943
13801,0.195,0.047,0.937
13822,0.19,0.045,0.931
13846,0.185,0.048,0.939
13867,0.188,0.042,0.942
13891,0.197,0.034,0.932
13912,0.18,0.043,0.943
13937,0.202,0.039,0.958
13957,0.201,0.042,0.926
13981,0.191,0.04,0.95
14002,0.193,0.041,0.949
14026,0.193,0.042,0.944
14047,0.196,0.044,0.933
14072,0.197,0.042,0.935
14092,0.186,0.045,0.94
14116,0.195,0.04,0.936
14137,0.19,0.044,0.935
14161,0.187,0.04,0.945
14182,0.187,0.038,0.937
14207,0.187,0.041,0.94
14227,0.192,0.044,0.936
14252,0.188,0.041,0.931
14273,0.185,0.047,0.949
14297,0.194,0.042,0.94
14318,0.189,0.04,0.938
14342,0.185,0.042,0.943
14362,0.192,0.039,0.938
14387,0.193,0.048,0.921
14407,0.185,0.045,0.937
14432,0.197,0.043,0.931
14452,0.178,0.046,0.951
14477,0.19,0.042,0.936
14497,0.182,0.048,0.949
14522,0.201,0.048,0.917
14542,0.188,0.042,0.939
14563,0.183,0.046,0.934
14587,0.184,0.046,0.934
14608,0.188,0.043,0.944
14633,0.19,0.042,0.945
14653,0.185,0.042,0.934
14678,0.186,0.047,0.939
14698,0.195,0.046,0.936
14723,0.189,0.039,0.959
14743,0.187,0.045,0.944
14768,0.187,0.037,0.942
14789,0.199,0.041,0.934
14813,0.194,0.042,0.939
14833,0.195,0.042,0.938
14858,0.194,0.048,0.939
14878,0.19,0.042,0.933
14903,0.196,0.044,0.933
14924,0.194,0.041,0.928
14948,0.196,0.039,0.943
14969,0.198,0.041,0.933
14993,0.197,0.037,0.937
15013,0.191,0.039,0.932
15038,0.187,0.045,0.939
15059,0.196,0.039,0.936
15083,0.186,0.043,0.938
15103,0.196,0.046,0.933
15128,0.188,0.044,0.937
15149,0.195,0.051,0.935
15173,0.193,0.04,0.938
15194,0.192,0.048,0.941
15218,0.189,0.048,0.929
15239,0.196,0.043,0.936
15263,0.176,0.047,0.955
15284,0.185,0.046,0.946
15308,0.184,0.038,0.936
15329,0.196,0.037,0.942
15353,0.195,0.04,0.942
15374,0.19,0.043,0.95
15394,0.195,0.045,0.937
15419,0.191,0.044,0.932
15440,0.197,0.041,0.932
15464,0.191,0.046,0.946
15484,0.186,0.042,0.953
15509,0.188,0.043,0.944
15529,0.192,0.05,0.943
15555,0.187,0.044,0.935
15575,0.192,0.039,0.941
15599,0.187,0.045,0.935
15620,0.199,0.036,0.94
15644,0.181,0.057,0.932
15665,0.194,0.045,0.931
15690,0.183,0.055,0.948
15710,0.199,0.031,0.942
15735,0.208,0.042,0.936
15755,0.161,0.081,0.918
15779,0.217,0.037,0.937
15800,0.192,0.041,0.954
15825,0.212,0.039,0.937
15845,0.182,0.048,0.928
15870,0.198,0.049,0.929
15890,0.198,0.031,0.946
15914,0.204,0.081,0.92
15935,0.195,0.044,0.953
15960,0.187,0.039,0.948
15980,0.18,0.055,0.944
16005,0.206,0.053,0.924
16025,0.192,0.049,0.942
16050,0.193,0.042,0.945
16070,0.195,0.054,0.934
16095,0.19,0.051,0.938
16115,0.198,0.048,0.937
16140,0.2,0.044,0.936
16160,0.196,0.052,0.935
16185,0.198,0.047,0.94
16205,0.194,0.049,0.949
16226,0.202,0.048,0.939
16250,0.198,0.049,0.941
16271,0.198,0.051,0.935
16295,0.199,0.046,0.935
16316,0.199,0.052,0.935
16340,0.195,0.049,0.935
16361,0.194,0.054,0.941
16386,0.196,0.041,0.935
16407,0.199,0.045,0.932
16431,0.199,0.042,0.939
16451,0.204,0.043,0.935
16476,0.197,0.053,0.933
16496,0.199,0.056,0.943
16521,0.196,0.048,0.94
16541,0.205,0.05,0.941
16566,0.207,0.042,0.944
16586,0.164,0.066,0.941
16611,0.214,0.039,0.934
16631,0.204,0.045,0.934
16656,0.19,0.054,0.942
16676,0.202,0.041,0.935
16701,0.187,0.051,0.938
16722,0.208,0.04,0.927
16746,0.197,0.044,0.939
16766,0.199,0.045,0.946
16791,0.198,0.043,0.937
16812,0.196,0.053,0.938
16836,0.194,0.05,0.937
16857,0.195,0.042,0.936
16881,0.195,0.05,0.935
16902,0.192,0.049,0.939
16926,0.192,0.052,0.935
16947,0.195,0.047,0.948
16971,0.201,0.053,0.936
16992,0.193,0.048,0.923
17012,0.2,0.039,0.936
17037,0.192,0.05,0.941
17057,0.201,0.044,0.935
17082,0.192,0.053,0.935
17103,0.196,0.049,0.942
17127,0.2,0.052,0.936
17147,0.196,0.052,0.935
17172,0.202,0.044,0.934
17192,0.199,0.05,0.931
17217,0.196,0.051,0.928
17238,0.2,0.047,0.943
17262,0.201,0.046,0.943
17283,0.198,0.049,0.946
17307,0.202,0.048,0.937
17328,0.2,0.046,0.94
17352,0.193,0.046,0.937
17373,0.197,0.044,0.94
17397,0.2,0.041,0.932
17418,0.198,0.048,0.938
17442,0.198,0.05,0.937
17463,0.193,0.052,0.935
17487,0.2,0.055,0.933
17508,0.2,0.049,0.928
17532,0.201,0.047,0.936
17553,0.2,0.043,0.941
17577,0.196,0.049,0.943
17598,0.2,0.044,0.94
17623,0.198,0.052,0.939
17643,0.19,0.046,0.93
17668,0.197,0.048,0.939
17688,0.194,0.047,0.937
17713,0.191,0.044,0.936
17733,0.2,0.047,0.941
17758,0.195,0.051,0.938
17778,0.188,0.055,0.948
17799,0.197,0.051,0.93
17823,0.202,0.05,0.934
17844,0.2,0.045,0.932
17869,0.201,0.045,0.937
17889,0.198,0.045,0.929
17913,0.201,0.047,0.938
17934,0.202,0.045,0.937
17958,0.198,0.046,0.939
17979,0.196,0.055,0.935
18004,0.189,0.05,0.942
18024,0.199,0.048,0.932
18048,0.203,0.041,0.93
18070,0.201,0.046,0.931
18093,0.198,0.052,0.941
18114,0.199,0.05,0.929
18139,0.199,0.052,0.937
18159,0.189,0.047,0.943
18184,0.197,0.048,0.93
18204,0.188,0.051,0.943
18229,0.196,0.046,0.934
18249,0.198,0.047,0.939
18274,0.198,0.042,0.926
18294,0.194,0.045,0.936
18319,0.2,0.051,0.937
18340,0.198,0.052,0.935
18364,0.194,0.045,0.941
18384,0.202,0.047,0.937
18409,0.198,0.049,0.932
18429,0.196,0.048,0.935
18454,0.189,0.046,0.935
18474,0.202,0.055,0.924
18499,0.189,0.049,0.935
18519,0.2,0.048,0.941
18540,0.199,0.053,0.937
18564,0.196,0.049,0.934
18585,0.197,0.047,0.934
18610,0.192,0.046,0.936
18630,0.2,0.048,0.941
18655,0.192,0.046,0.932
18675,0.199,0.05,0.931
18700,0.2,0.048,0.929
18720,0.195,0.047,0.938
18745,0.194,0.051,0.929
18765,0.196,0.052,0.934
18790,0.198,0.046,0.935
18810,0.197,0.046,0.933
18835,0.199,0.042,0.935
18855,0.197,0.047,0.929
18880,0.194,0.054,0.927
18900,0.194,0.044,0.939
18925,0.195,0.046,0.93
18945,0.203,0.05,0.943
18970,0.192,0.049,0.936
18991,0.201,0.047,0.942
19015,0.194,0.048,0.94
19036,0.195,0.045,0.938
19060,0.197,0.046,0.937
19081,0.199,0.047,0.935
19105,0.198,0.047,0.936
19126,0.195,0.047,0.935
19150,0.197,0.051,0.939
19171,0.202,0.049,0.935
19195,0.201,0.048,0.946
19216,0.192,0.048,0.947
19240,0.198,0.05,0.94
19261,0.198,0.047,0.924
19286,0.197,0.052,0.933
19306,0.204,0.05,0.936
19330,0.199,0.048,0.94
19351,0.198,0.054,0.937
19371,0.2,0.047,0.945
19396,0.199,0.048,0.947
19416,0.202,0.052,0.935
19441,0.192,0.049,0.935
19462,0.198,0.051,0.938
19486,0.196,0.053,0.933
19507,0.195,0.045,0.944
19531,0.198,0.04,0.937
19552,0.191,0.053,0.93
19576,0.21,0.046,0.937
19597,0.194,0.048,0.938
19622,0.205,0.049,0.938
19642,0.201,0.05,0.932
19666,0.195,0.043,0.934
19687,0.192,0.042,0.932
19711,0.197,0.049,0.943
19732,0.2,0.048,0.936
19756,0.187,0.052,0.945
19777,0.197,0.04,0.936
19801,0.198,0.041,0.933
19822,0.191,0.044,0.938
19846,0.196,0.047,0.937
19867,0.202,0.052,0.934
19892,0.195,0.046,0.936
19912,0.196,0.05,0.936
19937,0.196,0.052,0.928
19957,0.196,0.045,0.926
19982,0.195,0.053,0.941
20002,0.198,0.05,0.93
20027,0.208,0.054,0.936
20047,0.195,0.049,0.932
20072,0.197,0.049,0.939
20092,0.199,0.045,0.938
20117,0.196,0.048,0.936
20138,0.203,0.047,0.942
20158,0.202,0.051,0.916
20182,0.195,0.046,0.929
20203,0.196,0.052,0.938
20228,0.199,0.052,0.936
20248,0.192,0.049,0.936
20273,0.193,0.052,0.934
20293,0.2,0.048,0.938
20318,0.198,0.051,0.94
20338,0.195,0.051,0.934
20363,0.201,0.038,0.956
20383,0.2,0.044,0.931
20408,0.219,0.042,0.913
20428,0.184,0.059,0.94
20453,0.243,0.018,0.937
20474,0.187,0.05,0.95
20498,0.226,0.033,0.907
20518,0.187,0.059,0.916
20543,0.201,0.043,0.932
20563,0.2,0.039,0.937
20588,0.202,0.044,0.94
20608,0.183,0.058,0.917
20633,0.198,0.041,0.94
20654,0.197,0.031,0.936
20678,0.187,0.035,0.958
20698,0.195,0.04,0.949
20723,0.189,0.049,0.945
20744,0.199,0.047,0.929
20768,0.194,0.049,0.936
20789,0.193,0.052,0.941
20813,0.185,0.052,0.939
20834,0.206,0.035,0.942
20858,0.188,0.045,0.946
20879,0.192,0.041,0.943
20904,0.192,0.047,0.939
20924,0.199,0.042,0.936
20944,0.195,0.05,0.935
20969,0.208,0.042,0.933
20990,0.194,0.043,0.936
21014,0.191,0.046,0.939
21034,0.187,0.041,0.939
21059,0.188,0.039,0.934
