time_ms,command
742,w
1197,stop
1654,w
1861,stop
2299,s
2432,stop
3554,w
3691,stop
4060,w
4195,stop
4411,w
4484,stop
4694,d
4921,stop
5119,a
5717,stop
5772,d
6487,stop
6535,a
7183,stop
7236,d
7936,stop
7996,a
8487,stop
8639,d
8828,stop
8951,a
9106,stop
9249,d
9396,stop
9499,a
9718,stop
9750,d
9883,stop
