time_ms,command
1630,w
1818,stop
2170,w
2356,stop
2624,w
2771,stop
2993,w
3182,stop
3341,s
3633,stop
3774,w
3999,stop
4124,s
4342,stop
4654,s
4794,stop
4940,w
5173,stop
5288,s
5500,stop
5731,w
5843,stop
6002,s
6159,stop
6378,w
6445,stop
