time_ms,ax,ay,az
27,-0.0,-0.0,-0.0
51,-0.0,-0.0,-0.0
76,-0.0,-0.0,-0.0
100,-0.0,-0.0,-0.0
125,-0.0,-0.0,-0.0
150,-0.0,-0.0,-0.0
174,-0.0,-0.0,-0.0
199,-0.0,-0.0,-0.0
224,-0.0,-0.0,-0.0
248,-0.0,-0.0,-0.0
276,-0.0,-0.0,-0.0
301,-0.0,-0.0,-0.0
326,-0.0,-0.0,-0.0
350,-0.0,-0.0,-0.0
375,-0.0,-0.0,-0.0
399,-0.0,-0.0,-0.0
424,-0.0,-0.0,-0.0
449,-0.0,-0.0,-0.0
474,-0.0,-0.0,-0.0
498,-0.0,-0.0,-0.0
527,-0.0,-0.0,-0.0
551,-0.0,-0.0,-0.0
575,-0.0,-0.0,-0.0
600,-0.0,-0.0,-0.0
625,-0.0,-0.0,-0.0
649,-0.0,-0.0,-0.0
674,-0.0,-0.0,-0.0
699,-0.0,-0.0,-0.0
723,-0.0,-0.0,-0.0
748,-0.0,-0.0,-0.0
776,-0.0,-0.0,-0.0
801,-0.0,-0.0,-0.0
825,-0.0,-0.0,-0.0
850,-0.0,-0.0,-0.0
875,-0.0,-0.0,-0.0
899,-0.0,-0.0,-0.0
924,-0.0,-0.0,-0.0
948,-0.0,-0.0,-0.0
974,-0.0,-0.0,-0.0
997,-0.0,-0.0,-0.0
1026,-0.0,-0.0,-0.0
1050,-0.0,-0.0,-0.0
1076,-0.0,-0.0,-0.0
1100,-0.0,-0.0,-0.0
1125,-0.0,-0.0,-0.0
1149,-0.0,-0.0,-0.0
1174,-0.0,-0.0,-0.0
1198,-0.0,-0.0,-0.0
1223,-0.0,-0.0,-0.0
1248,-0.0,-0.0,-0.0
1272,-0.0,-0.0,-0.0
1300,-0.0,-0.0,-0.0
1325,-0.0,-0.0,-0.0
1349,-0.0,-0.0,-0.0
1374,-0.0,-0.0,-0.0
1399,-0.0,-0.0,-0.0
1424,-0.0,-0.0,-0.0
1448,-0.0,-0.0,-0.0
1473,-0.0,-0.0,-0.0
1498,-0.0,-0.0,-0.0
1522,-0.0,-0.0,-0.0
1550,-0.0,-0.0,-0.0
1575,-0.0,-0.0,-0.0
1599,-0.0,-0.0,-0.0
1625,-0.0,-0.0,-0.0
1649,-0.0,-0.0,-0.0
1673,-0.0,-0.0,-0.0
1698,-0.0,-0.0,-0.0
1722,-0.0,-0.0,-0.0
1747,-0.0,-0.0,-0.0
1772,-0.0,-0.0,-0.0
1800,-0.0,-0.0,-0.0
1825,-0.0,-0.0,-0.0
1849,-0.0,-0.0,-0.0
1874,-0.0,-0.0,-0.0
1898,-0.0,-0.0,-0.0
1923,-0.0,-0.0,-0.0
1948,-0.0,-0.0,-0.0
1973,-0.0,-0.0,-0.0
1997,-0.0,-0.0,-0.0
2022,-0.0,-0.0,-0.0
2050,-0.0,-0.0,-0.0
2075,-0.0,-0.0,-0.0
2099,-0.0,-0.0,-0.0
2124,-0.0,-0.0,-0.0
2148,-0.0,-0.0,-0.0
2173,-0.0,-0.0,-0.0
2197,-0.0,-0.0,-0.0
2222,-0.0,-0.0,-0.0
2247,-0.0,-0.0,-0.0
2272,-0.0,-0.0,-0.0
2300,-0.0,-0.0,-0.0
2324,-0.0,-0.0,-0.0
2349,-0.0,-0.0,-0.0
2374,-0.0,-0.0,-0.0
2398,-0.0,-0.0,-0.0
2423,-0.0,-0.0,-0.0
2447,-0.0,-0.0,-0.0
2472,-0.0,-0.0,-0.0
2496,-0.0,-0.0,-0.0
2521,-0.0,-0.0,-0.0
2546,-0.0,-0.0,-0.0
2574,-0.0,-0.0,-0.0
2599,-0.0,-0.0,-0.0
2623,-0.0,-0.0,-0.0
2648,-0.0,-0.0,-0.0
2673,-0.0,-0.0,-0.0
2697,-0.0,-0.0,-0.0
2722,-0.0,-0.0,-0.0
2746,-0.0,-0.0,-0.0
2771,-0.0,-0.0,-0.0
2796,-0.0,-0.0,-0.0
2824,-0.0,-0.0,-0.0
2849,-0.0,-0.0,-0.0
2874,-0.0,-0.0,-0.0
2898,-0.0,-0.0,-0.0
2923,-0.0,-0.0,-0.0
2947,-0.0,-0.0,-0.0
2972,-0.0,-0.0,-0.0
2996,-0.0,-0.0,-0.0
3021,-0.0,-0.0,-0.0
3046,-0.0,-0.0,-0.0
3074,-0.0,-0.0,-0.0
3099,-0.0,-0.0,-0.0
3123,-0.0,-0.0,-0.0
3148,-0.0,-0.0,-0.0
3173,-0.0,-0.0,-0.0
3197,-0.0,-0.0,-0.0
3222,-0.0,-0.0,-0.0
3246,-0.0,-0.0,-0.0
3271,-0.0,-0.0,-0.0
3295,-0.0,-0.0,-0.0
3324,-0.0,-0.0,-0.0
3348,-0.0,-0.0,-0.0
3373,-0.0,-0.0,-0.0
3398,-0.0,-0.0,-0.0
3423,-0.0,-0.0,-0.0
3447,-0.0,-0.0,-0.0
3471,-0.0,-0.0,-0.0
3496,-0.0,-0.0,-0.0
3521,-0.0,-0.0,-0.0
3545,-0.0,-0.0,-0.0
3574,-0.0,-0.0,-0.0
3598,-0.0,-0.0,-0.0
3624,-0.0,-0.0,-0.0
3648,-0.0,-0.0,-0.0
3672,-0.0,-0.0,-0.0
3697,-0.0,-0.0,-0.0
3721,-0.0,-0.0,-0.0
