time_ms,command
889,d
964,stop
1559,d
1674,stop
2404,a
2468,stop
2874,a
2941,stop
3272,a
3336,stop
3757,a
3834,stop
4209,d
4277,stop
4530,a
4622,stop
4762,d
4859,stop
4938,a
5076,stop
5209,d
5313,stop
5332,a
5456,stop
6096,d
6213,stop
6868,d
6975,stop
