time_ms,command
2166,a
2374,stop
5451,a
5525,stop
9018,d
9137,stop
9497,d
9621,stop
9829,d
9929,stop
10157,d
10242,stop
10669,d
10732,stop
11085,a
11174,stop
12067,a
12143,stop
